epoch,train_loss,train_mae_monitor,val_mae_batchmean,val_mae_window,val_cfm_loss,val_cfm_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
0,0.47805013128302315,0.25532084093852475,nan,nan,nan,0.2865012924895327,0.2865012924895327,nan,nan,nan,0.001,85.22344352700748,85.22344352700748,19202.294921875,1,0,0,best
1,0.2567569565366615,0.19345957677472722,nan,nan,nan,0.23362119985781504,0.23362119985781504,nan,nan,nan,0.001,85.47578787896782,170.6992314059753,19202.294921875,1,1,0,best
2,0.2360230544074015,0.18456826142289423,nan,nan,nan,0.21879813793378,0.21879813793378,nan,nan,nan,0.001,85.52521607209928,256.2244474780746,19202.294921875,1,2,0,best
3,0.2129811139946634,0.17546851458874616,nan,nan,nan,0.19514984296597646,0.19514984296597646,nan,nan,nan,0.001,85.5553371340502,341.7797846121248,19202.294921875,1,3,0,best
4,0.20445600070736625,0.1712427108463916,nan,nan,nan,0.18796236603348343,0.18796236603348343,nan,nan,nan,0.001,85.64983664499596,427.42962125712074,19202.294921875,1,4,0,best
5,0.19995924891396002,0.16781346442347223,nan,nan,nan,0.1983965250841233,0.1983965250841233,nan,nan,nan,0.001,85.66185877402313,513.0914800311439,19202.294921875,0,4,1,
6,0.18553527776490558,0.1614270762286403,nan,nan,nan,0.18402811414495832,0.18402811414495832,nan,nan,nan,0.001,85.63114790804684,598.7226279391907,19202.294921875,1,6,0,best
7,0.176991696868624,0.16214782425335475,nan,nan,nan,0.1842938116812638,0.1842938116812638,nan,nan,nan,0.001,20.464269948890433,619.1868978880811,19095.732421875,0,6,1,
8,0.18220215981656854,0.1598432893441482,nan,nan,nan,0.17626708036134725,0.17626708036134725,nan,nan,nan,0.001,85.6642957709264,704.8511936590075,19202.294921875,1,8,0,best
9,0.1761314457790418,0.15463941859250718,nan,nan,nan,0.17702749322282624,0.17702749322282624,nan,nan,nan,0.001,85.59468443505466,790.4458780940622,19202.294921875,0,8,1,
10,0.1745054336434061,0.15459711961448191,nan,nan,nan,0.1656482192865464,0.1656482192865464,nan,nan,nan,0.001,85.71467221505009,876.1605503091123,19202.294921875,1,10,0,best
11,0.17323993671346793,0.15443268831480633,nan,nan,nan,0.16321921087058522,0.16321921087058522,nan,nan,nan,0.001,85.64044269104488,961.8009930001572,19202.294921875,1,11,0,best
12,0.1693080338564786,0.15430342893708837,nan,nan,nan,0.16452143396067823,0.16452143396067823,nan,nan,nan,0.001,85.61388226202689,1047.414875262184,19202.294921875,0,11,1,
13,0.16746502224017273,0.152440703694116,nan,nan,nan,0.16629556940491722,0.16629556940491722,nan,nan,nan,0.001,85.62736746901646,1133.0422427312005,19202.294921875,0,11,2,
14,0.1708043763244694,0.15406186377460307,nan,nan,nan,0.16389677358149124,0.16389677358149124,nan,nan,nan,0.001,85.74575890693814,1218.7880016381387,19202.294921875,0,11,3,
15,0.15218751771109446,0.1460143349000386,nan,nan,nan,0.16422468777056093,0.16422468777056093,nan,nan,nan,0.001,20.52091797394678,1239.3089196120854,19095.732421875,0,11,4,
16,0.16880077814513986,0.1531407059593634,nan,nan,nan,0.16523861728842104,0.16523861728842104,nan,nan,nan,0.001,85.66423444007523,1324.9731540521607,19202.294921875,0,11,5,
17,0.16156938672065735,0.15050563487139615,nan,nan,nan,0.16874101277430173,0.16874101277430173,nan,nan,nan,0.001,85.58973508304916,1410.5628891352098,19202.294921875,0,11,6,
18,0.16549500220201233,0.15282317891039632,nan,nan,nan,0.16201017887843638,0.16201017887843638,nan,nan,nan,0.001,85.60636252909899,1496.1692516643088,19202.294921875,1,18,0,best
19,0.16010960127142343,0.14965477734804153,nan,nan,nan,0.1627587638689242,0.1627587638689242,nan,nan,nan,0.001,85.70604637311772,1581.8752980374265,19202.294921875,0,18,1,
20,0.15892214653166858,0.14585812169719825,nan,nan,nan,0.16225185499571668,0.16225185499571668,nan,nan,nan,0.001,85.48246737313457,1667.3577654105611,19202.294921875,0,18,2,
21,0.1586931299418211,0.1483704035255042,nan,nan,nan,0.16212633230068066,0.16212633230068066,nan,nan,nan,0.001,85.66266073798761,1753.0204261485487,19202.294921875,0,18,3,
22,0.15912612409076907,0.14749917462468148,nan,nan,nan,0.15091890021946355,0.15091890021946355,nan,nan,nan,0.001,85.63115035300143,1838.6515765015502,19202.294921875,1,22,0,best
23,0.1538713765995843,0.14446247049740382,nan,nan,nan,0.15540824771946313,0.15540824771946313,nan,nan,nan,0.001,20.48070355388336,1859.1322800554335,19095.732421875,0,22,1,
24,0.15241408849304372,0.14371068142354487,nan,nan,nan,0.15145756176054648,0.15145756176054648,nan,nan,nan,0.001,85.67000386910513,1944.8022839245386,19202.294921875,0,22,2,
25,0.16016886986114762,0.1494064734402028,nan,nan,nan,0.15118425130164861,0.15118425130164861,nan,nan,nan,0.001,85.63053308404051,2030.4328170085791,19202.294921875,0,22,3,
26,0.15466336208310993,0.1466355688869953,nan,nan,nan,0.15136549194314203,0.15136549194314203,nan,nan,nan,0.001,85.57693457789719,2116.0097515864763,19202.294921875,0,22,4,
27,0.14983088790693067,0.14372147507965566,nan,nan,nan,0.15393177019564852,0.15393177019564852,nan,nan,nan,0.001,85.63824192713946,2201.647993513616,19202.294921875,0,22,5,
28,0.15168221247467129,0.14247311929410153,nan,nan,nan,0.15118149963878838,0.15118149963878838,nan,nan,nan,0.001,85.44014819804579,2287.0881417116616,19202.294921875,0,22,6,
29,0.15147146514870904,0.14456739252941175,nan,nan,nan,0.1564239575991943,0.1564239575991943,nan,nan,nan,0.001,85.6222798009403,2372.710421512602,19202.294921875,0,22,7,
30,0.1501379489221356,0.14540474902499806,nan,nan,nan,0.15226274664245779,0.15226274664245779,nan,nan,nan,0.001,85.72632204787806,2458.43674356048,19202.294921875,0,22,8,
31,0.165586775967053,0.14837910767112458,nan,nan,nan,0.14840171809210057,0.14840171809210057,nan,nan,nan,0.001,20.452849717112258,2478.889593277592,19095.732421875,1,31,0,best
32,0.1478607009418986,0.14272852997210891,nan,nan,nan,0.14987630453544465,0.14987630453544465,nan,nan,nan,0.001,85.63896834314801,2564.52856162074,19202.294921875,0,31,1,
33,0.1477170074527914,0.14158289903266863,nan,nan,nan,0.1494840491870869,0.1494840491870869,nan,nan,nan,0.001,85.66627740813419,2650.1948390288744,19202.294921875,0,31,2,
34,0.15003640604290094,0.1444917204366489,nan,nan,nan,0.14846593117781853,0.14846593117781853,nan,nan,nan,0.001,85.6656153339427,2735.860454362817,19202.294921875,0,31,3,
35,0.14358740178021517,0.14023113995790482,nan,nan,nan,0.1441172366807943,0.1441172366807943,nan,nan,nan,0.001,85.65495493891649,2821.5154093017336,19202.294921875,1,35,0,best
36,0.14298809665170584,0.13910197947512973,nan,nan,nan,0.15419352642151704,0.15419352642151704,nan,nan,nan,0.001,85.58296491298825,2907.098374214722,19202.294921875,0,35,1,
37,0.14387325671586124,0.14181595061990349,nan,nan,nan,0.15225585651533557,0.15225585651533557,nan,nan,nan,0.001,85.71176142198965,2992.8101356367115,19202.294921875,0,35,2,
38,0.14634141901677306,0.1424331388351592,nan,nan,nan,0.14376633890673646,0.14376633890673646,nan,nan,nan,0.001,85.62184331892058,3078.431978955632,19202.294921875,1,38,0,best
39,0.1342532836965152,0.14410497673920222,nan,nan,nan,0.14360372137140345,0.14360372137140345,nan,nan,nan,0.001,20.489212536020204,3098.9211914916523,19095.732421875,1,39,0,best
40,0.1411625800146298,0.13897248814729127,nan,nan,nan,0.15132443038826315,0.15132443038826315,nan,nan,nan,0.001,85.67215804685839,3184.5933495385107,19202.294921875,0,39,1,
41,0.1445283502001654,0.14067450053989888,nan,nan,nan,0.14814689050712476,0.14814689050712476,nan,nan,nan,0.001,85.70061014196835,3270.293959680479,19202.294921875,0,39,2,
42,0.1427985531701283,0.1402196158062328,nan,nan,nan,0.14557546288878828,0.14557546288878828,nan,nan,nan,0.001,85.58148932899348,3355.8754490094725,19202.294921875,0,39,3,
43,0.14058072492480278,0.1392393199218945,nan,nan,nan,0.14630409295742328,0.14630409295742328,nan,nan,nan,0.001,85.63593078101985,3441.5113797904924,19202.294921875,0,39,4,
44,0.14368894344026392,0.14038572860035028,nan,nan,nan,0.1499852446409372,0.1499852446409372,nan,nan,nan,0.001,85.57210679608397,3527.0834865865763,19202.294921875,0,39,5,
45,0.14102797125550834,0.1409538425843824,nan,nan,nan,0.13985071260365325,0.13985071260365325,nan,nan,nan,0.001,85.65374931087717,3612.7372358974535,19202.294921875,1,45,0,best
46,0.14106246253306215,0.1380508593198928,nan,nan,nan,0.145402509092945,0.145402509092945,nan,nan,nan,0.001,85.6398051821161,3698.3770410795696,19202.294921875,0,45,1,
47,0.13101128808089665,0.12559160803045546,nan,nan,nan,0.14369493580272055,0.14369493580272055,nan,nan,nan,0.001,20.46837595012039,3718.84541702969,19095.732421875,0,45,2,
48,0.14012027216905898,0.13858470256355676,nan,nan,nan,0.14023079067213923,0.14023079067213923,nan,nan,nan,0.001,85.49481838499196,3804.340235414682,19202.294921875,0,45,3,
49,0.13875194936990737,0.13694899268448352,nan,nan,nan,0.14067216490069007,0.14067216490069007,nan,nan,nan,0.001,85.52312415605411,3889.863359570736,19202.294921875,0,45,4,
50,0.13922896114262667,0.1389946092597463,nan,nan,nan,0.1445824218611432,0.1445824218611432,nan,nan,nan,0.001,85.65632610605098,3975.519685676787,19202.294921875,0,45,5,
51,0.14242000054906714,0.1399294540624727,nan,nan,nan,0.14269185103582183,0.14269185103582183,nan,nan,nan,0.001,85.60360380401835,4061.1232894808054,19202.294921875,0,45,6,
52,0.13850474476136945,0.13854397928172893,nan,nan,nan,0.13782514523916434,0.13782514523916434,nan,nan,nan,0.001,85.56423094100319,4146.687520421809,19202.294921875,1,52,0,best
53,0.13656473112377254,0.13752463266930798,nan,nan,nan,0.14061354174573196,0.14061354174573196,nan,nan,nan,0.001,85.60281642293558,4232.290336844744,19202.294921875,0,52,1,
54,0.13813654380765827,0.13842698227275502,nan,nan,nan,0.13856791835225207,0.13856791835225207,nan,nan,nan,0.001,85.512784156017,4317.803121000761,19202.294921875,0,52,2,
55,0.12340142897197179,0.1298615730234555,nan,nan,nan,0.1384641474468416,0.1384641474468416,nan,nan,nan,0.001,20.470042316941544,4338.273163317703,19095.732421875,0,52,3,
56,0.13806893395429307,0.13825258788737385,nan,nan,nan,0.13807257824813537,0.13807257824813537,nan,nan,nan,0.001,85.60429781791754,4423.87746113562,19202.294921875,0,52,4,
57,0.13698400191285393,0.1381526044485244,nan,nan,nan,0.14977845843361315,0.14977845843361315,nan,nan,nan,0.001,85.58091352693737,4509.458374662558,19202.294921875,0,52,5,
58,0.13847508572719314,0.1376923027702353,nan,nan,nan,0.14282772520668485,0.14282772520668485,nan,nan,nan,0.001,85.57796602603048,4595.036340688588,19202.294921875,0,52,6,
59,0.1402822746810588,0.13807083822109484,nan,nan,nan,0.14235348052788324,0.14235348052788324,nan,nan,nan,0.001,85.56513882800937,4680.6014795165975,19202.294921875,0,52,7,
60,0.13355703672224825,0.13403716757893563,nan,nan,nan,0.13716472360143633,0.13716472360143633,nan,nan,nan,0.001,85.6005604499951,4766.202039966593,19202.294921875,1,60,0,best
61,0.1343773283403028,0.1366682357070121,nan,nan,nan,0.1433813221094615,0.1433813221094615,nan,nan,nan,0.001,85.60995659092441,4851.811996557517,19202.294921875,0,60,1,
