f1,f1__an0,f1__k2s,f1_hi,f1_lo,max_h,morph,morph__an0,morph__k2s,morph_hi,morph_lo,nfe,oracle_absent,oracle_absent__an0,oracle_absent__k2s,oracle_absent_hi,oracle_absent_lo,oracle_corr,oracle_corr__an0,oracle_corr__k2s,oracle_corr_hi,oracle_corr_lo,precision,precision__an0,precision__k2s,precision_hi,precision_lo,recall,recall__an0,recall__k2s,recall_hi,recall_lo,rr_mae_ms,rr_mae_ms__an0,rr_mae_ms__k2s,rr_mae_ms_hi,rr_mae_ms_lo,schedule,spurious,spurious__an0,spurious__k2s,spurious_hi,spurious_lo
0.4327312540163303,0.4380950987867426,0.42736740924591804,0.443064573802232,0.42277983163681626,0.25,0.7660631810655992,0.7261924400021726,0.8059339221290257,0.7729015534034591,0.7591998953191373,4,0.33525870559561965,0.3466614982239983,0.3238559129672411,0.34525111566493405,0.32499399373819543,0.6632328784451812,0.6373285588974602,0.6891371979929022,0.669964201094852,0.6563287408550061,0.4408022892092716,0.4470382671798687,0.4345663112386745,0.4509643426641718,0.4307217718025519,0.42933243548172745,0.43422768773110565,0.42443718323234925,0.43955898316669495,0.4193968798399951,23.11037569173691,22.704236381329654,23.516515002144164,23.634994604208373,22.55223094890496,U4,0.5169184869898981,0.5027588317444274,0.5310781422353688,0.5268158317207695,0.507137174010343
0.41320088886641954,0.418079394133546,0.40832238359929307,0.42305310891778614,0.40324426138072983,0.7,0.7469037688109282,0.7040742415068771,0.7897332961149793,0.7542136747514419,0.7394015068207583,4,0.3824404484133488,0.39548547697961756,0.36939541984708,0.3934705139627625,0.37186891298127867,0.6311591229999977,0.6059760830799739,0.6563421629200215,0.6382378393048558,0.6238321236111405,0.4329626658606151,0.4392901721759144,0.42663515954531583,0.44276317955929156,0.42281489030649794,0.40312860086419655,0.40726637660841764,0.3989908251199755,0.4130331263720546,0.39313417354875485,23.4983408102331,23.318505732664683,23.678175887801515,24.070549780018172,22.93675387665227,LN4,0.48125454698025494,0.4662552094986177,0.4962538844618922,0.4907596536730143,0.4723846773191408
0.41380451396536677,0.41694671590335347,0.4106623120273801,0.42343722943271006,0.40440563790759293,0.7,0.7039740177305123,0.665837025932406,0.7421110095286186,0.710770024228641,0.6969660498509621,4,0.3581825773781341,0.37644453528242594,0.33992061947384217,0.36827224900818034,0.3481879645656807,0.6234489814690339,0.5982377833293446,0.6486601796087232,0.629747334033785,0.6172538798731706,0.4179289440214733,0.42144541114267675,0.4144124769002699,0.42729477267456395,0.4083326147864722,0.4132817018864382,0.41648914169055773,0.4100742620823187,0.4230696705705861,0.40382239729705244,24.405117683257867,24.442124918917198,24.368110447598536,24.984444256998575,23.84378703816608,LD4,0.5619952316699143,0.5498921265095582,0.5740983368302703,0.5720059706884505,0.5519801346656816
0.429246628668286,0.4339938385850783,0.42449941875149366,0.43939113037877825,0.4190981708396954,0.125,0.7696398035855805,0.7311351967189472,0.8081444104522139,0.7767515273872283,0.762484473279179,8,0.34325388966502246,0.35441030594839185,0.3320974733816531,0.35336568625127585,0.332512575027376,0.6580988803774528,0.6325732488643566,0.6836245118905491,0.6651117905861205,0.6509849358375456,0.44272796363250466,0.44938659972839656,0.4360693275366127,0.45269256827224963,0.4325283574999761,0.4223434585434097,0.4259940227957806,0.41869289429103884,0.4325110262577456,0.4121088983597376,22.770675011746007,22.490227973637865,23.051122049854147,23.30008679415065,22.249607664216494,U8,0.49133324662804645,0.4750550651063346,0.5076114281497582,0.5011178084390516,0.48179539404720984
0.4223184761951309,0.4260114314764022,0.41862552091385963,0.43228804590881353,0.41229520446194934,0.5,0.7609123992593884,0.7230274836100892,0.7987973149086877,0.7682329150116841,0.7535348417762565,8,0.3632404636921238,0.3757161675130425,0.35076475987120515,0.3743154015817895,0.35264428025994193,0.6433108334156277,0.6182120129729107,0.6684096538583446,0.6504103595030918,0.6359731731822137,0.4407729348830423,0.4460380182426081,0.43550785152347654,0.4508219841749505,0.4306117978700986,0.4128133517415744,0.4156771227633044,0.4099495807198444,0.4228553280029568,0.4027995965843103,22.813455916163832,22.369847439126307,23.25706439320136,23.34648309147896,22.243226904355463,LN8,0.4718323400910071,0.457556536481097,0.4861081437009172,0.4814324266482622,0.46225660870535445
0.4251639923708226,0.42793034817690573,0.4223976365647394,0.4351817243994097,0.4152712364618223,0.5,0.7377253369447305,0.6977153194852612,0.7777353544042,0.7441260916011274,0.7307821074401732,8,0.3368335013781791,0.353719869540182,0.3199471332161762,0.34639649031998276,0.3269380094663908,0.6482714028943591,0.6203485739275579,0.6761942318611603,0.6547928953849945,0.6418402103947921,0.4294060607903381,0.4325094244405767,0.4263026971400995,0.43927789309350584,0.419655609232483,0.4245731532871425,0.4273976620168026,0.42174864455748245,0.43464322048123316,0.41467081377146076,23.877884698931695,23.726028079009932,24.02974131885346,24.43096620332852,23.360085703229554,LD8,0.5484640698385815,0.5358298324667954,0.5610983072103677,0.5590116985218151,0.5381268469841927
