solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,amp_ratio,amp_ratio_median,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats,beats_ratio
meanflow,1,1,9.581699988908525,0.13947365951136684,0.14018120632754777,0.1404526145739617,31.912835899758456,0.3660585026217335,0.44262941927513644,0.002746589095213058,37.36166021405031,0.5951267536985673,12.36167632619715,22.90913864369602,0.8956913352012634,0.8754723072052002,0.25230889185266137,0.3230336005509061,4.469424997554066,9.431738766976373,13.90116376453044,0.2540755867958069,0.017214627829180307,81.61391550675035,784.1799967887403,1765.783203125,1025,0.0,1.0009304056568664
meanflow,2,2,7.997687270741749,0.1360240021401021,0.1376224087565551,0.13582189344882845,30.335534707303974,0.36711474867551674,0.4445528635197116,0.0003101418504537324,35.144314473492315,0.6604853502295793,9.190735778467134,19.172433346912356,0.9218400120735168,0.9191259741783142,0.26687922010974635,0.3230336005509061,5.600833345386077,7.908279467025283,13.50911281241136,0.25583213567733765,0.009746861747869583,162.87214250769466,392.94626456440466,1766.033203125,1025,0.0,0.9821362113881652
meanflow,4,4,7.018449994720021,0.13530121144271334,0.137168058467915,0.13447969740663993,30.155206685995434,0.3606737532560244,0.43901169027387604,-7.733699932787286e-05,30.68080059046856,0.718633856961802,7.728256665559579,15.536475683067756,0.9267456531524658,0.925417423248291,0.28440221180850594,0.3230336005509061,6.586163545102503,7.144953126413519,13.731116671516022,0.25075584650039673,0.005873386266250402,326.91850361879915,195.76744445957306,1766.033203125,1025,0.0,0.9754372906587272
