epoch,train_loss_weighted,train_mse,train_u_abs,train_dudt_abs,val_imf_mse_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,diag_beats_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
24,0.9999257376248186,0.17661026665432886,0.8347820483825423,0.5156791898337277,0.18472185731757593,0.18472185731757593,17.921325920781698,0.59514005608405,0.9068465232849121,0.9343773303504848,0.001,144.17998016788624,3604.311084015062,16903.87841796875,0,22,2,
25,0.9999254807829857,0.17945524389770898,0.8355937354943969,0.518378299948844,0.18089130417230537,0.18089130417230537,16.78878760068404,0.5501876614771224,0.8970165252685547,0.9761372110365399,0.001,144.03268549684435,3748.3437695119064,16903.87841796875,1,25,0,best
26,0.9999250593510541,0.17467794259163466,0.8362123790112409,0.5225651772862131,0.1799786214780138,0.1799786214780138,17.164860908102913,0.5934671657635529,0.9028037786483765,0.9589858314690529,0.001,143.9391940960195,3892.282963607926,16903.87841796875,1,26,0,best
27,0.9999246469952844,0.17627867290919477,0.8366392483765429,0.5119904686104167,0.20151770428468652,0.20151770428468652,16.433898334265137,0.5823515676600524,0.9153048992156982,1.0499627143922445,0.001,143.71194266085513,4035.994906268781,16903.87841796875,0,26,1,
28,0.9999248955737461,0.17535190565342254,0.8366510659456253,0.5119801385158842,0.20131163332515803,0.20131163332515803,21.506981123941276,0.5592418604640622,0.9378066062927246,1.0298284862043252,0.001,143.75237872102298,4179.747284989804,16903.87841796875,0,26,2,
29,0.9999245673418045,0.17565558090467345,0.8366118137132038,0.5221794246949932,0.1817639054191998,0.1817639054191998,17.54181790382565,0.5427765045586906,0.9852136969566345,0.9090231170768084,0.001,143.66325156390667,4323.410536553711,16903.87841796875,0,26,3,
30,0.999924572083083,0.17757596302438866,0.836616646295244,0.5270336428826505,0.19386105171044932,0.19386105171044932,20.201339375719296,0.5576341725511826,0.9440324306488037,0.9828486204325131,0.001,143.80770547990687,4467.218242033618,16903.87841796875,0,26,4,
31,0.999924243173816,0.17439339577474378,0.8359622620723465,0.5191259443759918,0.1874189219420247,0.1874189219420247,17.572748282255024,0.5305203478726935,0.8535400629043579,0.8762117822520508,0.001,144.00356706697494,4611.2218091005925,16903.87841796875,0,26,5,
32,0.9999243672598492,0.17589187848974358,0.836504016816616,0.5188440232114359,0.17702031756770178,0.17702031756770178,15.977954534366132,0.548905531657439,0.8280341625213623,0.9865771812080537,0.001,143.9726011841558,4755.194410284748,16903.87841796875,1,32,0,best
33,0.9999233882535588,0.18008122894574297,0.8374318980357863,0.5244211733341217,0.1841807071182129,0.1841807071182129,16.80111119622637,0.5547916181827071,0.9249752759933472,0.9537658463832961,0.001,144.04554151999764,4899.239951804746,16903.87841796875,0,32,1,
34,0.999923662705855,0.18203243779187853,0.8375569155270403,0.5200483378361572,0.2054634754415058,0.2054634754415058,18.59031360209515,0.5501341265681156,0.8748453855514526,0.9276659209545116,0.001,144.05442927405238,5043.294381078798,16903.87841796875,0,32,2,
35,0.9999241139401089,0.17784450850026173,0.837373073534532,0.5206132151863792,0.18585943490444665,0.18585943490444665,16.702719513925256,0.5894349376886695,0.8106448650360107,0.9336316181953765,0.001,143.8425534130074,5187.136934491806,16903.87841796875,0,32,3,
36,0.9999229100617495,0.17624099706722932,0.8370310712944378,0.5247454450889067,0.18775005800489775,0.18775005800489775,17.608481207595055,0.5328089349503989,0.9131576418876648,0.9179716629381058,0.001,143.9726032379549,5331.109537729761,16903.87841796875,0,32,4,
37,0.9999230967326598,0.17575874294747007,0.8372273201292212,0.529060988466848,0.17985609289057797,0.17985609289057797,18.678144621765654,0.5740448638683504,0.9285903573036194,0.9724086502609992,0.001,143.91371742798947,5475.02325515775,16903.87841796875,0,32,5,
38,0.9999221129850908,0.17566799900748514,0.8381205409765243,0.5165923783047632,0.19889293793196916,0.19889293793196916,18.07674781047531,0.5847667591783485,0.9392653703689575,0.9507829977628636,0.001,143.88147123204544,5618.9047263897955,16903.87841796875,0,32,6,
39,0.9999226091937585,0.17478697537021204,0.838863478871909,0.5335724279961803,0.1971410720927804,0.1971410720927804,20.397003946797447,0.4653443971336685,0.9053245782852173,0.9425801640566741,0.001,143.71002845908515,5762.614754848881,16903.87841796875,0,32,7,
40,0.9999216706915335,0.17381482835520398,0.8385626864704219,0.5260454841635444,0.1879922919844917,0.1879922919844917,18.074551515436667,0.5937908406189564,0.813743531703949,0.8956002982848621,0.001,143.82817269396037,5906.442927542841,16903.87841796875,0,32,8,
41,0.9999224362048236,0.17331843504851516,0.8381156431003051,0.5237030924043872,0.19526660475290317,0.19526660475290317,15.767722867780572,0.6021930503707558,0.8547170162200928,0.9105145413870246,0.001,143.94356015790254,6050.386487700744,16903.87841796875,0,32,9,
42,0.9999219255013899,0.1745006346397779,0.8381299310109832,0.5263854628259486,0.18516873589376767,0.18516873589376767,17.619007787565717,0.5675195534771039,0.8760817050933838,0.959731543624161,0.001,143.92449656501412,6194.310984265758,16903.87841796875,0,32,10,
43,0.9999222950501876,0.18025662201372059,0.8391392046755011,0.5358156830072403,0.19455743063600267,0.19455743063600267,16.08097593004826,0.5575803822085093,0.9844084978103638,0.9925428784489188,0.001,143.8703999260906,6338.181384191848,16903.87841796875,0,32,11,
44,0.9999214657328346,0.17348843325268137,0.8379713076082143,0.5342960300770673,0.1777836590178581,0.1777836590178581,15.859552459141042,0.5706611049517064,0.8539907932281494,0.9381058911260254,0.001,143.61364215100184,6481.79502634285,16903.87841796875,0,32,12,
45,0.999921484968879,0.175516056726602,0.8384905326095494,0.5290991935540329,0.18064934741886815,0.18064934741886815,16.89498069408129,0.5482162007769793,0.8284594416618347,0.9008202833706189,0.001,143.96115138405003,6625.7561777269,16903.87841796875,0,32,13,
46,0.999921759150245,0.17588092522187668,0.8389800243756987,0.5299821100451729,0.1896843526901053,0.1896843526901053,15.632266266633623,0.5700491613552171,0.8988198041915894,0.9888143176733781,0.001,143.8671582210809,6769.623335947981,16903.87841796875,0,32,14,
47,0.999920630319552,0.1743366805667227,0.8395407810807228,0.5380618727342649,0.1890724629433834,0.1890724629433834,17.728611175305172,0.5417333959525853,0.8322417736053467,0.9179716629381058,0.001,143.9196618660353,6913.542997814016,16903.87841796875,0,32,15,
48,0.999920984425328,0.1764554719694636,0.8398888781666756,0.5323517636141993,0.18196702572812715,0.18196702572812715,14.967992265823751,0.5864283214217526,0.8521319627761841,0.9627143922445935,0.001,143.83832051209174,7057.381318326108,16903.87841796875,0,32,16,
49,0.9999204956672408,0.1760504920543595,0.8397614584727721,0.536177619682117,0.1777215835734688,0.1777215835734688,16.798116515061825,0.6119469869620864,0.9208295345306396,0.9582401193139448,0.001,144.0627541579306,7201.444072484039,16903.87841796875,0,32,17,
50,0.9999209899793972,0.17662621408023618,0.8398609711365266,0.5387657649815083,0.18986240288392564,0.18986240288392564,15.164501433304006,0.6075938403720518,1.062795639038086,0.9903057419835943,0.001,144.2384523639921,7345.682524848031,16903.87841796875,0,32,18,
51,0.9999210596084595,0.17525581769983878,0.8389155875552784,0.5424419692971489,0.19022219973286097,0.19022219973286097,16.79629996671156,0.6172959207576032,0.919649064540863,0.959731543624161,0.001,143.87126850988716,7489.553793357918,16903.87841796875,0,32,19,
52,0.9999201104044915,0.175619398328391,0.8398523762822151,0.5473488970236344,0.1760322009431483,0.1760322009431483,17.28648017794672,0.5266821246657893,0.8470911383628845,0.9224459358687547,0.001,143.99353611795232,7633.54732947587,16903.87841796875,1,52,0,best
53,0.9999204899777066,0.1743911755017259,0.8395737607370723,0.5384503071958369,0.1856722609295611,0.1856722609295611,13.94889050085513,0.5757307089382471,0.9178571105003357,0.9656972408650261,0.001,144.00218097306788,7777.549510448938,16903.87841796875,0,52,1,
54,0.9999202934178439,0.1732638962736184,0.8400334947488525,0.5488350709730928,0.18459971142054976,0.18459971142054976,13.319406078260894,0.5619029461487629,0.8003093004226685,0.9776286353467561,0.001,143.8177707081195,7921.367281157058,16903.87841796875,0,52,2,
55,0.9999195961789651,0.17234477307647467,0.8398109931837429,0.5511521667919376,0.1897631782254453,0.1897631782254453,16.74812561769769,0.560262278089342,0.8534958362579346,0.9448173005219985,0.001,144.01499291718937,8065.382274074247,16903.87841796875,0,52,3,
56,0.9999192198569125,0.17133578124710105,0.8408147019418803,0.5419330292804675,0.18470040626105852,0.18470040626105852,18.32094860258325,0.5675897506785568,0.9332219362258911,0.9164802386278896,0.001,143.72821758198552,8209.110491656233,16903.87841796875,0,52,4,
57,0.9999190765348348,0.17291261110116135,0.8411388991908594,0.5462351018732244,0.1767175586187634,0.1767175586187634,17.062980915306397,0.583171368113041,0.7582660913467407,0.9030574198359433,0.001,143.84180216514505,8352.952293821378,16903.87841796875,0,52,5,
58,0.9999192416667938,0.17376797040077774,0.8405892988497561,0.5454121993346648,0.19207875152751738,0.19207875152751738,16.820958753878998,0.5525612595578786,0.8689209222793579,0.9530201342281879,0.001,143.7541262479499,8496.706420069328,16903.87841796875,0,52,6,
59,0.9999185201796619,0.17153383180160414,0.8410053698854013,0.5354727589271285,0.18719230621071592,0.18719230621071592,17.652033772341085,0.5648427449948283,0.9138201475143433,0.9612229679343773,0.001,143.6444901539944,8640.350910223322,16903.87841796875,0,52,7,
60,0.9999191998080774,0.17061128342016177,0.8406520449302414,0.5379242187873884,0.17381609575435927,0.17381609575435927,16.566809883574102,0.5651824771159698,0.8954223990440369,0.935868754660701,0.001,143.82194372313097,8784.172853946453,16903.87841796875,1,60,0,best
61,0.999918854507533,0.1722581254149025,0.8411657739769328,0.5329159431159496,0.19295864175942543,0.19295864175942543,19.33146337471193,0.5235708220841415,0.8824891448020935,0.959731543624161,0.001,143.7335223800037,8927.906376326457,16903.87841796875,0,60,1,
62,0.9999188918959011,0.17195940994742243,0.8406425722620704,0.5522415376522324,0.19040148321022038,0.19040148321022038,16.248395828307267,0.5814485288101724,0.9561372995376587,0.9612229679343773,0.001,143.81988031603396,9071.72625664249,16903.87841796875,0,60,2,
63,0.9999181384390051,0.17284384418956258,0.8411222246560184,0.5525249120186676,0.18796751776975304,0.18796751776975304,19.512828557216707,0.5474993485127462,0.8057843446731567,0.9254287844891872,0.001,143.88194748596288,9215.608204128454,16903.87841796875,0,60,3,
64,0.9999191410162233,0.17526235971599818,0.8407615471969951,0.5512864780696956,0.17534994564219242,0.17534994564219242,18.833030039318366,0.5725445330907531,0.8438288569450378,0.9574944071588367,0.001,143.6715184650384,9359.279722593492,16903.87841796875,0,60,4,
65,0.9999184188517657,0.1745536519214511,0.8408385880968787,0.5555696516551755,0.1912487973430244,0.1912487973430244,16.510047981260833,0.5749988610222535,0.9179064035415649,0.9679343773303505,0.001,143.89564595697448,9503.175368550466,16903.87841796875,0,60,5,
66,0.9999186656691811,0.17394571693783456,0.8406163035468621,0.5507160391319882,0.17806795696298913,0.17806795696298913,14.684215030410407,0.6081578990619867,0.8186955451965332,0.9321401938851603,0.001,143.82500832807273,9647.00037687854,16903.87841796875,0,60,6,
67,0.9999180963093585,0.17376880149611018,0.8414087384939194,0.5494880874725905,0.196076369570168,0.196076369570168,14.48497467068999,0.5867437771792962,0.909426748752594,0.9545115585384042,0.001,143.67336298408918,9790.673739862628,16903.87841796875,0,60,7,
68,0.9999177825721828,0.16966221403669227,0.8413068340583281,0.5445257974619215,0.18792560068473785,0.18792560068473785,17.32445565238411,0.6226441435442024,0.9756033420562744,0.9962714392244594,0.001,143.81959678092971,9934.493336643558,16903.87841796875,0,60,8,
69,0.9999180108308792,0.17208193923262033,0.8416129276156425,0.5478998193686658,0.18405992051571687,0.18405992051571687,19.83252422610039,0.5584520672990599,0.8850517868995667,0.9835943325876212,0.001,143.62472708406858,10078.118063727627,16903.87841796875,0,60,9,
70,0.9999175051396544,0.17178620325232094,0.8412006424231963,0.5439155991781842,0.17574745373657116,0.17574745373657116,17.288219146013056,0.5530588449650178,0.8887017965316772,0.9142431021625652,0.001,143.90126746403985,10222.019331191666,16903.87841796875,0,60,10,
71,0.9999179501425136,0.17343540723350914,0.8414087011055513,0.5411232665858485,0.17703615139369466,0.17703615139369466,16.014484312564882,0.5696849974246785,0.8391560316085815,0.9082774049217002,0.001,144.02724360395223,10366.046574795619,16903.87841796875,0,60,11,
72,0.999917581948367,0.17096708933399482,0.841339715773409,0.547864476997744,0.1820787611482525,0.1820787611482525,17.142915553985333,0.4797426372621039,0.869879961013794,0.9321401938851603,0.001,143.81520449207164,10509.86177928769,16903.87841796875,0,60,12,
73,0.9999168885025111,0.17250536495650357,0.8410148420117118,0.5571788280524991,0.18954188387534662,0.18954188387534662,18.713138681558107,0.5755734949057586,0.9089648723602295,0.947800149142431,0.001,143.7988046130631,10653.660583900753,16903.87841796875,0,60,13,
74,0.9999174430966378,0.17423029944977977,0.8420678893273527,0.5376667295667258,0.18976880440687732,0.18976880440687732,17.613177346092986,0.5501976733359996,0.8401328921318054,0.9545115585384042,0.001,143.76239949511364,10797.422983395867,16903.87841796875,0,60,14,
75,0.9999169173565778,0.17461909343573181,0.841876048933376,0.5507370556620035,0.21864172269176002,0.21864172269176002,16.908737103926576,0.5971429881321652,0.9148097634315491,0.9336316181953765,0.001,143.67883093003184,10941.101814325899,16903.87841796875,0,60,15,
76,0.9999173581600189,0.17256683766503225,0.8422146252610466,0.5466556412929838,0.18955972947008992,0.18955972947008992,14.869858873150418,0.5636666988236401,0.8495959043502808,0.947800149142431,0.001,143.81094416999258,11084.912758495891,16903.87841796875,0,60,16,
77,0.9999172241850333,0.17294363711367955,0.8413995498960668,0.5484487254511227,0.17401097657588813,0.17401097657588813,14.092012195690486,0.5293242158612134,0.8030655384063721,0.9299030574198359,0.001,143.72412030911073,11228.636878805002,16903.87841796875,0,60,17,
78,0.9999161396514286,0.17548685920509424,0.8423576121980494,0.5508689020845023,0.17902484604846736,0.17902484604846736,15.848843810300226,0.5274880847121342,0.8198741674423218,0.9351230425055929,0.001,143.79080838081427,11372.427687185816,16903.87841796875,0,60,18,
79,0.9999170132658698,0.17563338145952334,0.842077102850784,0.5414216754111376,0.18161726911460846,0.18161726911460846,14.051990947337575,0.5517879118974787,0.9151149988174438,0.9686800894854586,0.001,143.84347752202302,11516.27116470784,16903.87841796875,0,60,19,
80,0.9999162660403685,0.17219396780499002,0.8418967484073205,0.5578290637921203,0.19165982446648927,0.19165982446648927,15.161817923812759,0.6014021676380827,0.8901970386505127,0.9381058911260254,0.001,143.86364423693158,11660.134808944771,16903.87841796875,0,60,20,early_stop(patience=20)
