solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,amp_ratio,amp_ratio_median,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats
heun,25,50,9.432528846411996,0.43994307329758187,0.4432345482063936,0.440693511481119,21.248640830980293,0.369271707072422,0.4402715621624593,0.06621215332611799,29.937919486263485,0.6699211441722588,9.916840343782074,15.357284770854275,0.9770241379737854,0.9738945960998535,0.2629241873332914,0.2798842449674964,7.161464014819931,9.075445114015078,16.23690912883501,0.1942133754491806,0.04346607787177819,4159.285853966139,15.387256910695859,1766.5380859375,3907,0.0
heun,10,20,9.576906040677143,0.4431708844866133,0.45050752400061334,0.44046351566721653,21.11521779305558,0.36795615683319366,0.4402514554869484,0.06433907082009918,32.417004331066835,0.6480171951637086,9.889824695614955,15.4637150044037,0.9988198280334473,0.9938435554504395,0.30855530462697295,0.2798842449674964,7.438869220935487,9.339928285859827,16.778797506795314,0.1957016885280609,0.04004852798511848,1630.417665001005,39.25374545053187,1766.53466796875,3907,0.0
heun,5,10,9.948644188733123,0.4454509424645614,0.4544571484455027,0.4416791698093676,21.156338284069157,0.3635324189044614,0.43998743428658865,0.05922641314396652,34.98832691078384,0.5856768615217333,10.3183284597343,15.65776010104997,1.068684697151184,1.0603598356246948,0.4123337526023539,0.2798842449674964,7.232975194266668,9.681519611570582,16.91449480583725,0.19897207617759705,0.03207463314631544,810.8803179347888,78.9265673176037,1766.533203125,3907,0.0
heun,2,4,15.374339571090896,0.40204290659039926,0.4368044463002231,0.3806625640062549,20.63392231878231,0.3792947597605785,0.4753866304572051,0.04105948793058686,36.2627884724656,0.3774465726711203,26.810277399563805,17.888977341662123,1.4787569046020508,1.4624089002609253,0.6372016149995787,0.2798842449674964,3.392338409946664,15.660788572874232,19.053126982820896,0.2491511106491089,0.013454449304858321,320.4488705378026,199.71984888756248,1766.53271484375,3907,0.0
heun,1,2,40.614182018588735,0.07252099036302953,0.1381267425802875,0.052214154002382794,29.451121794871796,0.5950434282821905,0.7604765716994627,0.016065398637961168,38.23943580256737,0.10595630276246758,48.29432183679048,25.186410168467376,3.091973066329956,3.051872968673706,0.8473665096989494,0.2798842449674964,0.30443854878775767,40.10140837783688,40.40584692662464,0.5302411317825317,0.0071474557062620485,159.68725294806063,400.7833989154816,1766.2822265625,3907,0.011005886869721013
euler,1,1,15.587550388752447,0.481116791562724,0.5196401684371994,0.4600374319584937,15.113236096270903,0.30069144129681113,0.35458242538430174,0.1406433526128372,75.12563584641842,0.37932513031358017,19.103632046055356,16.470183966175593,0.32145801186561584,0.2508726716041565,0.06456434034038669,0.2798842449674964,6.63650266635911,15.679772322004837,22.316274988363947,0.03471369668841362,0.811322803514705,81.48579648695886,785.4129524308286,1765.7822265625,3907,0.0007678525723061172
