epoch,train_mse,val_mse,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,diag_beats_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
30,0.10636464939876036,0.09114954620599747,0.09114954620599747,13.393077235824785,0.5361800696634305,0.2275475412607193,0.7799295774647887,0.001,72.81953780306503,2244.575261011487,20721.177734375,0,14,16,
31,0.10427232574332844,0.08490893989801407,0.08490893989801407,12.834021980503433,0.5409283196974225,0.23538297414779663,0.8045774647887324,0.001,72.78902148106135,2317.364282492548,20721.177734375,0,14,17,
32,0.10697944916107438,0.08850105851888657,0.08850105851888657,11.597176302284398,0.5226714168488562,0.23392078280448914,0.8133802816901409,0.001,72.82175856688991,2390.186041059438,20721.177734375,0,14,18,
33,0.10419145670126785,0.08366949111223221,0.08366949111223221,12.978467781398258,0.5628150250786828,0.23988975584506989,0.8063380281690141,0.001,72.76058243401349,2462.9466234934516,20721.177734375,1,33,0,best
34,0.10554747273298827,0.08580192923545837,0.08580192923545837,13.008540016930557,0.5468904326089884,0.23082605004310608,0.7808098591549296,0.001,72.84792048786767,2535.7945439813193,20721.177734375,0,33,1,
35,0.1048327078873461,0.08787983655929565,0.08787983655929565,11.769516889755572,0.5420033159471775,0.24687041342258453,0.789612676056338,0.001,72.81040004314855,2608.604944024468,20721.177734375,0,33,2,
36,0.10488568578254093,0.08563127368688583,0.08563127368688583,11.984604192999415,0.5569040597457595,0.26066696643829346,0.7992957746478874,0.001,72.68712647096254,2681.2920704954304,20721.177734375,0,33,3,
37,0.10339942889457399,0.08989570289850235,0.08989570289850235,13.909576407278259,0.5644662050248471,0.23624780774116516,0.7579225352112676,0.001,72.85517984395847,2754.147250339389,20721.177734375,0,33,4,
38,0.10448832308704203,0.08782099932432175,0.08782099932432175,12.385833755822791,0.5584411603493291,0.22848808765411377,0.7931338028169014,0.001,72.83008203678764,2826.9773323761765,20721.177734375,0,33,5,
39,0.10320563756606796,0.08949950337409973,0.08949950337409973,12.015334948631944,0.5613602844467457,0.22515538334846497,0.7948943661971831,0.001,72.78886049217544,2899.766192868352,20721.177734375,0,33,6,
40,0.1043739604679021,0.0919158011674881,0.0919158011674881,15.529623274618467,0.5149383161130174,0.1982596516609192,0.7676056338028169,0.001,72.7863712538965,2972.5525641222484,20721.177734375,0,33,7,
41,0.1045403684097561,0.09052678197622299,0.09052678197622299,11.96140081062255,0.5807474386327177,0.24261066317558289,0.8089788732394366,0.001,61.32889936096035,3033.881463483209,20702.357421875,0,33,8,
42,0.10347777831960808,0.08698935061693192,0.08698935061693192,11.0103433711541,0.5418178502959644,0.25238287448883057,0.8116197183098591,0.001,72.85907148290426,3106.740534966113,20721.177734375,0,33,9,
43,0.1041570497168736,0.08655177056789398,0.08655177056789398,11.994134007375013,0.5395874573673963,0.20279741287231445,0.7992957746478874,0.001,72.8333842230495,3179.5739191891626,20721.177734375,0,33,10,
44,0.10302379466593266,0.08942540735006332,0.08942540735006332,10.709285464003933,0.5861867510660289,0.20487350225448608,0.8389084507042254,0.001,72.75200850795954,3252.325927697122,20721.177734375,0,33,11,
45,0.10427988574586132,0.08989211916923523,0.08989211916923523,10.344622942219084,0.6025555428225158,0.21504443883895874,0.8397887323943662,0.001,72.81255905795842,3325.1384867550805,20721.177734375,0,33,12,
46,0.10373500399291516,0.08569049835205078,0.08569049835205078,11.200604867159003,0.5509417026775645,0.2075003981590271,0.8283450704225352,0.001,72.8449663319625,3397.983453087043,20721.177734375,0,33,13,
47,0.10459183742376892,0.08747764676809311,0.08747764676809311,11.242604084044917,0.5817737980319726,0.2144940197467804,0.840669014084507,0.001,72.84287063591182,3470.826323722955,20721.177734375,0,33,14,
48,0.10520838204432617,0.0878155529499054,0.0878155529499054,10.222975014441976,0.5696367634384973,0.23512934148311615,0.8494718309859155,0.001,72.85099388705567,3543.6773176100105,20721.177734375,0,33,15,
49,0.10439055988734419,0.09128683805465698,0.09128683805465698,9.37370829366782,0.5920597861827465,0.23094037175178528,0.8529929577464789,0.001,72.79118912504055,3616.468506735051,20721.177734375,0,33,16,
50,0.10361161953346296,0.0880994126200676,0.0880994126200676,9.622938386755301,0.5920535339647575,0.21524609625339508,0.8626760563380281,0.001,72.82089167111553,3689.2893984061666,20721.177734375,0,33,17,
51,0.10471625300970945,0.08593732863664627,0.08593732863664627,8.296669206979352,0.5550549637950503,0.27867811918258667,0.8855633802816901,0.001,72.78908351296559,3762.078481919132,20721.177734375,0,33,18,
52,0.10359743843701753,0.0853731632232666,0.0853731632232666,11.793433385471179,0.6248648805073946,0.21427509188652039,0.8107394366197183,0.001,72.75835766713135,3834.8368395862635,20721.177734375,0,33,19,
53,0.10271210951561277,0.08757437765598297,0.08757437765598297,9.057675017669723,0.5846769235346096,0.23452118039131165,0.8767605633802817,0.001,72.75319938198663,3907.59003896825,20721.177734375,0,33,20,early_stop(patience=20)
