epoch,train_loss,train_mae_monitor,val_mae_batchmean,val_mae_window,val_cfm_loss,val_cfm_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
20,15.88394043228843,1.5381478046829051,nan,nan,nan,12.176043929401626,12.176043929401626,nan,nan,nan,0.001,85.42910298099741,1664.0963053307496,19202.294921875,0,19,1,
21,16.139114449240946,1.5448811457915739,nan,nan,nan,10.313441787893616,10.313441787893616,nan,nan,nan,0.001,85.55990435415879,1749.6562096849084,19202.294921875,1,21,0,best
22,16.005065915801307,1.541730610890822,nan,nan,nan,13.272819914641204,13.272819914641204,nan,nan,nan,0.001,85.41948312707245,1835.0756928119808,19202.294921875,0,21,1,
23,13.222015108381,1.356934939111982,nan,nan,nan,9.776300249887667,9.776300249887667,nan,nan,nan,0.001,20.45048486907035,1855.5261776810512,19095.732421875,1,23,0,best
24,15.667223027619448,1.5516728040846912,nan,nan,nan,10.591378047323634,10.591378047323634,nan,nan,nan,0.001,85.42597022815607,1940.9521479092073,19202.294921875,0,23,1,
25,16.323618778315456,1.5654584348201752,nan,nan,nan,9.934255094609709,9.934255094609709,nan,nan,nan,0.001,85.43816047604196,2026.3903083852492,19202.294921875,0,23,2,
26,15.089345093206926,1.5130506824363361,nan,nan,nan,11.359837433143898,11.359837433143898,nan,nan,nan,0.001,85.48524517891929,2111.8755535641685,19202.294921875,0,23,3,
27,14.314757441390645,1.4707643137736754,nan,nan,nan,16.5090495356807,16.5090495356807,nan,nan,nan,0.001,85.4744820871856,2197.350035651354,19202.294921875,0,23,4,
28,16.004828358780255,1.5153978057883002,nan,nan,nan,9.15586694951071,9.15586694951071,nan,nan,nan,0.001,85.48975087492727,2282.8397865262814,19202.294921875,1,28,0,best
29,14.427567134120247,1.4400278216058557,nan,nan,nan,16.667855737148187,16.667855737148187,nan,nan,nan,0.001,85.44595193094574,2368.285738457227,19202.294921875,0,28,1,
30,15.472723891518333,1.5555155884135854,nan,nan,nan,18.597120881691957,18.597120881691957,nan,nan,nan,0.001,85.55288347112946,2453.8386219283566,19202.294921875,0,28,2,
31,21.78892844063895,1.9171134744371687,nan,nan,nan,17.14328248874414,17.14328248874414,nan,nan,nan,0.001,20.45965084200725,2474.298272770364,19095.732421875,0,28,3,
32,18.11053216348995,1.6330118894577026,nan,nan,nan,10.10395558131726,10.10395558131726,nan,nan,nan,0.001,85.4327891501598,2559.7310619205236,19202.294921875,0,28,4,
33,12.426968716491352,1.329491687091914,nan,nan,nan,14.626831369318513,14.626831369318513,nan,nan,nan,0.001,85.32539901812561,2645.0564609386493,19202.294921875,0,28,5,
34,14.451302176172083,1.4466821283102036,nan,nan,nan,8.994499278272318,8.994499278272318,nan,nan,nan,0.001,85.3055672228802,2730.3620281615295,19202.294921875,1,34,0,best
