corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_dalia,ECG,C,1,HR,per-subject-macro,33.90926725008923,32.62919535417698,35.18933914600148,0.44943341167713,4386,2,9.4
u2_dalia,ECG,C,1,MAE,per-subject-macro,0.240945782642088,0.1720742219130433,0.30981734337113265,5.4740524087237225e-05,4386,2,9.4
u2_dalia,ECG,C,1,MAE_HR,per-subject-macro,33.90926725008923,32.62919535417698,35.18933914600148,0.44943341167713,4386,2,9.4
u2_dalia,ECG,C,1,RMSE,per-subject-macro,0.30935518216905306,0.25962667390363003,0.3590836904344761,3.290685466075611e-05,4386,2,9.4
u2_dalia,ECG,C,1,RR_MAE_ms,per-subject-macro,32.90023042448841,31.464041095890412,34.33641975308642,5.429654030608067,4386,2,9.4
u2_dalia,ECG,C,1,Rpeak_F1,per-subject-macro,0.06122022786321264,0.06091268894169918,0.06152776678472611,0.0009587907508964019,4386,2,9.4
u2_dalia,ECG,C,2,HR,per-subject-macro,32.15895501654532,30.23886322940054,34.079046803690105,0.4026377580643095,4386,2,18.2
u2_dalia,ECG,C,2,MAE,per-subject-macro,0.5779755654466824,0.5429257042907829,0.6130254266025819,0.0004217375251139175,4386,2,18.2
u2_dalia,ECG,C,2,MAE_HR,per-subject-macro,32.15895501654532,30.23886322940054,34.079046803690105,0.4026377580643095,4386,2,18.2
u2_dalia,ECG,C,2,RMSE,per-subject-macro,0.735553962647387,0.6966625701571078,0.7744453551376662,0.0005074769260552852,4386,2,18.2
u2_dalia,ECG,C,2,RR_MAE_ms,per-subject-macro,30.868873335166178,30.635710685483872,31.102035984848484,1.908762192892477,4386,2,18.2
u2_dalia,ECG,C,2,Rpeak_F1,per-subject-macro,0.07147797354253807,0.06803427360172543,0.07492167348335071,0.0015804628850569543,4386,2,18.2
u2_dalia,ECG,C,4,HR,per-subject-macro,19.7787352595144,19.169689800694204,20.387780718334593,0.08410656410518523,4386,2,36.3
u2_dalia,ECG,C,4,MAE,per-subject-macro,0.37302690148070616,0.34386251911675236,0.4021912838446599,0.00059724376386087,4386,2,36.3
u2_dalia,ECG,C,4,MAE_HR,per-subject-macro,19.7787352595144,19.169689800694204,20.387780718334593,0.08410656410518523,4386,2,36.3
u2_dalia,ECG,C,4,RMSE,per-subject-macro,0.47489485021870326,0.44287328890367017,0.5069164115337363,0.000505198014259129,4386,2,36.3
u2_dalia,ECG,C,4,RR_MAE_ms,per-subject-macro,31.170283040599024,29.516652470583857,32.82391361061419,0.5891550229898943,4386,2,36.3
u2_dalia,ECG,C,4,Rpeak_F1,per-subject-macro,0.12034031337417085,0.1161763641986704,0.1245042625496713,0.000886945383876566,4386,2,36.3
u2_dalia,ECG,C,50,HR,per-subject-macro,10.097656370722344,9.35006512787026,10.84524761357443,0.07208110204223318,4386,2,453.4
u2_dalia,ECG,C,50,MAE,per-subject-macro,0.32405697704448555,0.29688052880762184,0.3512334252813493,0.0009300368769299067,4386,2,453.4
u2_dalia,ECG,C,50,MAE_HR,per-subject-macro,10.097656370722344,9.35006512787026,10.84524761357443,0.07208110204223318,4386,2,453.4
u2_dalia,ECG,C,50,RMSE,per-subject-macro,0.41855736627440443,0.3888906340266986,0.4482240985221103,0.0007594698706380022,4386,2,453.4
u2_dalia,ECG,C,50,RR_MAE_ms,per-subject-macro,31.926066160346682,30.42379290697089,33.428339413722476,0.7790069856223009,4386,2,453.4
u2_dalia,ECG,C,50,Rpeak_F1,per-subject-macro,0.14711719635981113,0.14290688519647662,0.15132750752314564,0.001312586236754387,4386,2,453.4
u2_dalia,ECG,I,1,HR,per-subject-macro,13.403544216179949,13.124639067949643,13.682449364410257,0.1072776656715002,4386,2,9.2
u2_dalia,ECG,I,1,MAE,per-subject-macro,0.3514666007201951,0.32789321482727424,0.375039986613116,0.0011176150939802244,4386,2,9.2
u2_dalia,ECG,I,1,MAE_HR,per-subject-macro,13.403544216179949,13.124639067949643,13.682449364410257,0.1072776656715002,4386,2,9.2
u2_dalia,ECG,I,1,RMSE,per-subject-macro,0.43988876343709715,0.4148712772152889,0.46490624965890537,0.0008516913838858849,4386,2,9.2
u2_dalia,ECG,I,1,RR_MAE_ms,per-subject-macro,31.407088838029313,30.943223392048164,31.870954284010462,0.5588878628058863,4386,2,9.2
u2_dalia,ECG,I,1,Rpeak_F1,per-subject-macro,0.13808857549261289,0.13508682254416043,0.1410903284410653,0.0011869822297260854,4386,2,9.2
u2_dalia,ECG,I,2,HR,per-subject-macro,11.543349288398321,11.40751573743025,11.67918283936639,0.1390564871985887,4386,2,18.2
u2_dalia,ECG,I,2,MAE,per-subject-macro,0.36108797671984216,0.3419512191661019,0.38022473427358244,0.0010870235725611377,4386,2,18.2
u2_dalia,ECG,I,2,MAE_HR,per-subject-macro,11.543349288398321,11.40751573743025,11.67918283936639,0.1390564871985887,4386,2,18.2
u2_dalia,ECG,I,2,RMSE,per-subject-macro,0.45010125992340805,0.42689457054580054,0.47330794930101555,0.0008305776060218005,4386,2,18.2
u2_dalia,ECG,I,2,RR_MAE_ms,per-subject-macro,31.85254716677197,31.015219589438342,32.6898747441056,0.940370321742635,4386,2,18.2
u2_dalia,ECG,I,2,Rpeak_F1,per-subject-macro,0.13991631868316365,0.13666897495212954,0.14316366241419776,0.0004929043255928754,4386,2,18.2
u2_dalia,ECG,I,4,HR,per-subject-macro,10.921778600421831,10.853697882258237,10.989859318585424,0.1013957764884266,4386,2,36.3
u2_dalia,ECG,I,4,MAE,per-subject-macro,0.35952932704860363,0.33668263120785663,0.38237602288935063,0.0010130716475349711,4386,2,36.3
u2_dalia,ECG,I,4,MAE_HR,per-subject-macro,10.921778600421831,10.853697882258237,10.989859318585424,0.1013957764884266,4386,2,36.3
u2_dalia,ECG,I,4,RMSE,per-subject-macro,0.4485759039457887,0.42225486146214164,0.4748969464294358,0.0007629952461599326,4386,2,36.3
u2_dalia,ECG,I,4,RR_MAE_ms,per-subject-macro,31.906423094897868,31.288865756639197,32.52398043315654,1.119170843843187,4386,2,36.3
u2_dalia,ECG,I,4,Rpeak_F1,per-subject-macro,0.13961117539645107,0.13654498638043253,0.1426773644124696,0.0012836547694152114,4386,2,36.3
u2_dalia,ECG,C,1,FD_discrete,corpus-pooled,1.1950926638344923,nan,nan,0.0007859580712284301,3000,2,9.4
u2_dalia,ECG,C,1,FD_kanflow,corpus-pooled,37.620363403602035,nan,nan,0.04225382754978028,3000,2,9.4
u2_dalia,ECG,C,1,Macro_F1,corpus-pooled,0.061240141464149675,nan,nan,0.0010519503103305413,3000,2,9.4
u2_dalia,ECG,C,1,Micro_F1,corpus-pooled,0.06718280073905382,nan,nan,0.0009332320481275111,3000,2,9.4
u2_dalia,ECG,C,2,FD_discrete,corpus-pooled,1.6126969702640543,nan,nan,0.00303854474130567,3000,2,18.2
u2_dalia,ECG,C,2,FD_kanflow,corpus-pooled,164.46481910678295,nan,nan,0.4246730346273084,3000,2,18.2
u2_dalia,ECG,C,2,Macro_F1,corpus-pooled,0.07125498886784797,nan,nan,0.0015335858486879037,3000,2,18.2
u2_dalia,ECG,C,2,Micro_F1,corpus-pooled,0.07843607428067641,nan,nan,0.001422862946565035,3000,2,18.2
u2_dalia,ECG,C,4,FD_discrete,corpus-pooled,0.7892444491288473,nan,nan,0.0014944778737085802,3000,2,36.3
u2_dalia,ECG,C,4,FD_kanflow,corpus-pooled,29.96068898650432,nan,nan,0.11556795816736624,3000,2,36.3
u2_dalia,ECG,C,4,Macro_F1,corpus-pooled,0.12060993525420781,nan,nan,0.0008361849982227295,3000,2,36.3
u2_dalia,ECG,C,4,Micro_F1,corpus-pooled,0.12610527788957546,nan,nan,0.0009250411401125821,3000,2,36.3
u2_dalia,ECG,C,50,FD_discrete,corpus-pooled,0.6742671381922725,nan,nan,0.002759808756609868,3000,2,453.4
u2_dalia,ECG,C,50,FD_kanflow,corpus-pooled,6.116909616731121,nan,nan,0.07635651880045229,3000,2,453.4
u2_dalia,ECG,C,50,Macro_F1,corpus-pooled,0.14738982024726827,nan,nan,0.0013822509441125954,3000,2,453.4
u2_dalia,ECG,C,50,Micro_F1,corpus-pooled,0.15069119616421006,nan,nan,0.0016439241185242947,3000,2,453.4
u2_dalia,ECG,I,1,FD_discrete,corpus-pooled,0.7367989082266806,nan,nan,0.002736576823943327,3000,2,9.2
u2_dalia,ECG,I,1,FD_kanflow,corpus-pooled,6.920838648555534,nan,nan,0.1012577404644829,3000,2,9.2
u2_dalia,ECG,I,1,Macro_F1,corpus-pooled,0.13828294344458744,nan,nan,0.0011662772017684974,3000,2,9.2
u2_dalia,ECG,I,1,Micro_F1,corpus-pooled,0.14080466863900593,nan,nan,0.0013398518791071432,3000,2,9.2
u2_dalia,ECG,I,2,FD_discrete,corpus-pooled,0.7342196181911713,nan,nan,0.0023250460146500393,3000,2,18.2
u2_dalia,ECG,I,2,FD_kanflow,corpus-pooled,6.315074671027844,nan,nan,0.09171751167302404,3000,2,18.2
u2_dalia,ECG,I,2,Macro_F1,corpus-pooled,0.140126589002273,nan,nan,0.0004585842044090552,3000,2,18.2
u2_dalia,ECG,I,2,Micro_F1,corpus-pooled,0.1425168994561629,nan,nan,0.0006826957762815026,3000,2,18.2
u2_dalia,ECG,I,4,FD_discrete,corpus-pooled,0.7239785959501484,nan,nan,0.002595993801708079,3000,2,36.3
u2_dalia,ECG,I,4,FD_kanflow,corpus-pooled,6.665368458245922,nan,nan,0.11297271518901766,3000,2,36.3
u2_dalia,ECG,I,4,Macro_F1,corpus-pooled,0.139809715679294,nan,nan,0.0013755762179423598,3000,2,36.3
u2_dalia,ECG,I,4,Micro_F1,corpus-pooled,0.14241594671708904,nan,nan,0.0020856235448311563,3000,2,36.3
