corpus,metric,k,orient,armC_nfe50,armI_nfek,diff_positive_means_I_better,ci_lo,ci_hi,within_subject_ci_lo,within_subject_ci_hi,armC_span_nfe1_to_50,n_subjects
u2_wildppg,HR,1,lower_better,15.863110071270848,14.862761000377844,1.0003490708930052,-0.24682986885387428,2.2475280106398845,0.8645405144934527,1.13564330008113,5.900003898938904,2
u2_wildppg,HR,2,lower_better,15.863110071270848,16.038613215153752,-0.17550314388290394,-0.40668579915997694,0.05567951139416907,-0.31755066689782435,-0.047620439912773975,5.900003898938904,2
u2_wildppg,HR,4,lower_better,15.863110071270848,16.775004427588897,-0.9118943563180516,-2.066317465883656,0.2425287532475526,-1.0637015857057024,-0.7774588237070984,5.900003898938904,2
u2_wildppg,MAE,1,lower_better,0.37280332647100756,0.35546591032995634,0.017337416141051228,0.007056193982816349,0.027618638299286104,0.01643082137989528,0.01821615308446984,0.05830397569937029,2
u2_wildppg,MAE,2,lower_better,0.37280332647100756,0.3743127247986454,-0.0015093983276378235,-0.008155837400490756,0.005137040745215109,-0.0024198266800018126,-0.0006268760777385667,0.05830397569937029,2
u2_wildppg,MAE,4,lower_better,0.37280332647100756,0.37203549775722644,0.0007678287137811396,-0.006548593475822627,0.008084250903384906,-7.329752308568077e-05,0.001580291821154117,0.05830397569937029,2
u2_wildppg,MAE_HR,1,lower_better,15.863110071270848,14.862761000377844,1.0003490708930052,-0.24682986885387428,2.2475280106398845,0.8645405144934527,1.13564330008113,5.900003898938904,2
u2_wildppg,MAE_HR,2,lower_better,15.863110071270848,16.038613215153752,-0.17550314388290394,-0.40668579915997694,0.05567951139416907,-0.31755066689782435,-0.047620439912773975,5.900003898938904,2
u2_wildppg,MAE_HR,4,lower_better,15.863110071270848,16.775004427588897,-0.9118943563180516,-2.066317465883656,0.2425287532475526,-1.0637015857057024,-0.7774588237070984,5.900003898938904,2
u2_wildppg,RMSE,1,lower_better,0.4726939279805616,0.4524839683434061,0.020209959637155522,0.0125948657801456,0.027825053494165444,0.01938618826981541,0.020979017158091934,0.10668516369204656,2
u2_wildppg,RMSE,2,lower_better,0.4726939279805616,0.47513886151794943,-0.0024449335373878467,-0.008608027926880063,0.0037181608521043696,-0.0032379582374133108,-0.001660974186433588,0.10668516369204656,2
u2_wildppg,RMSE,4,lower_better,0.4726939279805616,0.47164398467296864,0.0010499433075929904,-0.005322869885873795,0.007422756501059776,0.0003092646361610623,0.0017897630005436493,0.10668516369204656,2
u2_wildppg,RR_MAE_ms,1,lower_better,27.93816941611429,28.662656563625745,-1.1791267239389793,-1.591542239252995,-0.7667112086249636,-1.586082258317639,-0.7556401268770349,10.195244842501516,2
u2_wildppg,RR_MAE_ms,2,lower_better,27.93816941611429,27.648735629908398,-0.003394670209331735,-0.08816466984262421,0.08137532942396074,-0.3639627556313594,0.3802541735468852,10.195244842501516,2
u2_wildppg,RR_MAE_ms,4,lower_better,27.93816941611429,27.245403632770504,0.261273025205172,0.24028714207572296,0.28225890833462103,-0.0841919824535121,0.6237710489133415,10.195244842501516,2
u2_wildppg,Rpeak_F1,1,higher_better,0.2749117996586746,0.27232575041720264,-0.002586049241472036,-0.006021714512339513,0.0008496160293954415,-0.0044554430320836585,-0.0008435143865359868,0.03117006407943912,2
u2_wildppg,Rpeak_F1,2,higher_better,0.2749117996586746,0.273664059493747,-0.0012477401649276646,-0.0037321295602545596,0.0012366492303992305,-0.0029325004451566943,0.0003718001096126083,0.03117006407943912,2
u2_wildppg,Rpeak_F1,4,higher_better,0.2749117996586746,0.27209271347865094,-0.0028190861800236793,-0.006241103687978687,0.0006029313279313283,-0.004527924157728844,-0.0011587830630018124,0.03117006407943912,2
