corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_mimicbp,ABP,C,1,DBP,per-subject-macro,11.067257725315525,10.33532211785954,11.830462217176766,0.05902336630973681,5954,229,25.0
u2_mimicbp,ABP,C,1,MAE,per-subject-macro,12.76213000956244,12.203649184122387,13.329871956634602,0.0017926515877001237,11908,229,25.0
u2_mimicbp,ABP,C,1,RMSE,per-subject-macro,14.926890694062646,14.345025179472312,15.515382263503913,0.0020866014272121337,11908,229,25.0
u2_mimicbp,ABP,C,1,SBP,per-subject-macro,14.117121850559284,13.3282847041206,14.894456449834777,0.013691624482042454,5954,229,25.0
u2_mimicbp,ABP,C,2,DBP,per-subject-macro,10.458458625353298,9.76435354449303,11.175792569825022,0.05201673447253136,5954,229,49.5
u2_mimicbp,ABP,C,2,MAE,per-subject-macro,12.747377075215265,12.18864819816479,13.315780531899865,0.001809719327836089,11908,229,49.5
u2_mimicbp,ABP,C,2,RMSE,per-subject-macro,14.90555860020568,14.3254833521332,15.490994810527742,0.0022442577795857145,11908,229,49.5
u2_mimicbp,ABP,C,2,SBP,per-subject-macro,14.09481761357029,13.315991513257384,14.860264137450343,0.019304592396297223,5954,229,49.5
u2_mimicbp,ABP,C,4,DBP,per-subject-macro,10.307574661297808,9.616142952908673,11.018524910146692,0.04665635890621787,5954,229,98.8
u2_mimicbp,ABP,C,4,MAE,per-subject-macro,12.767805636453739,12.201274311658683,13.340063484497987,0.002061831303026738,11908,229,98.8
u2_mimicbp,ABP,C,4,RMSE,per-subject-macro,14.937402212224145,14.355801240864913,15.531859517049256,0.0026121013590705232,11908,229,98.8
u2_mimicbp,ABP,C,4,SBP,per-subject-macro,14.090394726446664,13.318642607422372,14.847767724716949,0.019664735424753,5954,229,98.8
u2_mimicbp,ABP,C,50,DBP,per-subject-macro,12.552641698406733,11.694140751903634,13.452148611370573,0.019523741620857196,5954,229,1234.1
u2_mimicbp,ABP,C,50,MAE,per-subject-macro,13.961412315626983,13.331672068893715,14.620115158971771,0.010093078327484616,11908,229,1234.1
u2_mimicbp,ABP,C,50,RMSE,per-subject-macro,16.62223636253653,16.010106588311935,17.263077062954586,0.012647660955704687,11908,229,1234.1
u2_mimicbp,ABP,C,50,SBP,per-subject-macro,15.0965019478508,14.364391353749411,15.850697042672154,0.038879312330636066,5954,229,1234.1
u2_mimicbp,ABP,I,1,DBP,per-subject-macro,23.7633317182398,22.634399522658278,24.877716757224476,0.006579923718131754,5954,229,24.8
u2_mimicbp,ABP,I,1,MAE,per-subject-macro,26.416411575301137,26.035444443677694,26.817530336375857,0.01719898305398029,11908,229,24.8
u2_mimicbp,ABP,I,1,RMSE,per-subject-macro,32.422977861270155,31.972461351044643,32.89066711032505,0.016681163444675805,11908,229,24.8
u2_mimicbp,ABP,I,1,SBP,per-subject-macro,22.002671140530467,20.83280881064668,23.173906334807178,0.04813041336721873,5954,229,24.8
u2_mimicbp,ABP,I,2,DBP,per-subject-macro,23.434580758789625,22.30894325394377,24.559321536972174,0.018144322676916437,5954,229,49.5
u2_mimicbp,ABP,I,2,MAE,per-subject-macro,24.729675406548342,24.18975323269848,25.290522446572133,0.016886429405314967,11908,229,49.5
u2_mimicbp,ABP,I,2,RMSE,per-subject-macro,30.402981178017544,29.78064299202106,31.051895975905136,0.017420083139949975,11908,229,49.5
u2_mimicbp,ABP,I,2,SBP,per-subject-macro,14.374591061121512,13.636800343220692,15.121123949040653,0.025187323150950847,5954,229,49.5
u2_mimicbp,ABP,I,4,DBP,per-subject-macro,22.345638770483703,21.211424638222322,23.467484098192347,0.004146632093121091,5954,229,98.7
u2_mimicbp,ABP,I,4,MAE,per-subject-macro,23.986599941325625,23.395609090571373,24.59994732735487,0.017509310598894764,11908,229,98.7
u2_mimicbp,ABP,I,4,RMSE,per-subject-macro,29.58108646847608,28.906553179041232,30.276862104974732,0.017892725256751542,11908,229,98.7
u2_mimicbp,ABP,I,4,SBP,per-subject-macro,14.271898165540403,13.50023840614161,15.042673502955054,0.022151621355889727,5954,229,98.7
u2_mimicbp,ABP,C,1,FD_discrete,corpus-pooled,26.189894351164497,nan,nan,0.06867860390685754,3000,229,25.0
u2_mimicbp,ABP,C,1,FD_kanflow,corpus-pooled,49098.12156778845,nan,nan,56.25736331537754,3000,229,25.0
u2_mimicbp,ABP,C,2,FD_discrete,corpus-pooled,25.699882054487865,nan,nan,0.05320350704979981,3000,229,49.5
u2_mimicbp,ABP,C,2,FD_kanflow,corpus-pooled,49021.93293799243,nan,nan,57.4070689486309,3000,229,49.5
u2_mimicbp,ABP,C,4,FD_discrete,corpus-pooled,25.519480621337888,nan,nan,0.03825135673062731,3000,229,98.8
u2_mimicbp,ABP,C,4,FD_kanflow,corpus-pooled,48937.15992398388,nan,nan,62.59818511016356,3000,229,98.8
u2_mimicbp,ABP,C,50,FD_discrete,corpus-pooled,29.061039517879486,nan,nan,0.09151714647095378,3000,229,1234.1
u2_mimicbp,ABP,C,50,FD_kanflow,corpus-pooled,52680.61136016369,nan,nan,121.5076088710255,3000,229,1234.1
u2_mimicbp,ABP,I,1,FD_discrete,corpus-pooled,48.41529533688227,nan,nan,0.1040494297712338,3000,229,24.8
u2_mimicbp,ABP,I,1,FD_kanflow,corpus-pooled,278603.3144002035,nan,nan,384.232586120225,3000,229,24.8
u2_mimicbp,ABP,I,2,FD_discrete,corpus-pooled,43.66171502892176,nan,nan,0.15984322557092842,3000,229,49.5
u2_mimicbp,ABP,I,2,FD_kanflow,corpus-pooled,255953.4338869463,nan,nan,472.2754033491342,3000,229,49.5
u2_mimicbp,ABP,I,4,FD_discrete,corpus-pooled,41.844755911986034,nan,nan,0.15238310259651935,3000,229,98.7
u2_mimicbp,ABP,I,4,FD_kanflow,corpus-pooled,244620.34864647195,nan,nan,543.075412890822,3000,229,98.7
