corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_wildppg,ECG,C,1,HR,per-subject-macro,21.76311397020975,17.653792608118945,25.872435332300558,0.13427163433319575,12000,2,25.1
u2_wildppg,ECG,C,1,MAE,per-subject-macro,0.31449935077163726,0.30109383368736053,0.32790486785591394,0.000144828862068766,12000,2,25.1
u2_wildppg,ECG,C,1,MAE_HR,per-subject-macro,21.76311397020975,17.653792608118945,25.872435332300558,0.13427163433319575,12000,2,25.1
u2_wildppg,ECG,C,1,RMSE,per-subject-macro,0.36600876428851503,0.3600168021172684,0.3720007264597616,0.00014624906863454717,12000,2,25.1
u2_wildppg,ECG,C,1,RR_MAE_ms,per-subject-macro,17.742924573612775,17.390449289309633,18.09539985791592,0.16698468588593976,12000,2,25.1
u2_wildppg,ECG,C,1,Rpeak_F1,per-subject-macro,0.30608186373811375,0.265757831982832,0.3464058954933955,0.0006569576652275617,12000,2,25.1
u2_wildppg,ECG,C,2,HR,per-subject-macro,31.11326616693622,24.969146367281095,37.25738596659135,0.11570502394252583,12000,2,49.7
u2_wildppg,ECG,C,2,MAE,per-subject-macro,0.5396749465292106,0.5257292237459419,0.5536206693124791,0.0002842961715650993,12000,2,49.7
u2_wildppg,ECG,C,2,MAE_HR,per-subject-macro,31.11326616693622,24.969146367281095,37.25738596659135,0.11570502394252583,12000,2,49.7
u2_wildppg,ECG,C,2,RMSE,per-subject-macro,0.6857355768993697,0.6686552029648205,0.7028159508339189,0.0002867299005280409,12000,2,49.7
u2_wildppg,ECG,C,2,RR_MAE_ms,per-subject-macro,31.202998429791016,30.138198868999464,32.26779799058257,1.0333845252826706,12000,2,49.7
u2_wildppg,ECG,C,2,Rpeak_F1,per-subject-macro,0.12171493252118254,0.09941579600954602,0.14401406903281905,0.0012239914302321034,12000,2,49.7
u2_wildppg,ECG,C,4,HR,per-subject-macro,15.581125351657253,11.227843025161048,19.93440767815346,0.06817038672620543,12000,2,99.1
u2_wildppg,ECG,C,4,MAE,per-subject-macro,0.36320631783775026,0.36176258402822464,0.36465005164727593,0.00039171570513957406,12000,2,99.1
u2_wildppg,ECG,C,4,MAE_HR,per-subject-macro,15.581125351657253,11.227843025161048,19.93440767815346,0.06817038672620543,12000,2,99.1
u2_wildppg,ECG,C,4,RMSE,per-subject-macro,0.4609811876321358,0.46075052016489365,0.4612118550993779,0.00039458730566326164,12000,2,99.1
u2_wildppg,ECG,C,4,RR_MAE_ms,per-subject-macro,28.28590837404471,27.540477807971016,29.031338940118403,0.45357276988361567,12000,2,99.1
u2_wildppg,ECG,C,4,Rpeak_F1,per-subject-macro,0.27921277275964773,0.2514605307886558,0.3069650147306397,0.001390082721043131,12000,2,99.1
u2_wildppg,ECG,C,50,HR,per-subject-macro,15.863110071270848,11.152960851504318,20.573259291037377,0.07554999001802634,12000,2,1240.3
u2_wildppg,ECG,C,50,MAE,per-subject-macro,0.37280332647100756,0.36067024273767073,0.3849364102043443,0.0009165490817262961,12000,2,1240.3
u2_wildppg,ECG,C,50,MAE_HR,per-subject-macro,15.863110071270848,11.152960851504318,20.573259291037377,0.07554999001802634,12000,2,1240.3
u2_wildppg,ECG,C,50,RMSE,per-subject-macro,0.4726939279805616,0.4639314804338257,0.4814563755272975,0.0008755343314129022,12000,2,1240.3
u2_wildppg,ECG,C,50,RR_MAE_ms,per-subject-macro,27.93816941611429,27.07416287101585,28.802175961212736,0.3530840115116653,12000,2,1240.3
u2_wildppg,ECG,C,50,Rpeak_F1,per-subject-macro,0.2749117996586746,0.2483875894938395,0.3014360098235098,0.0010220954038854516,12000,2,1240.3
u2_wildppg,ECG,I,1,HR,per-subject-macro,14.862761000377844,11.39979072035819,18.3257312803975,0.10040867220920667,12000,2,25.0
u2_wildppg,ECG,I,1,MAE,per-subject-macro,0.35546591032995634,0.3536140487548544,0.35731777190505826,0.0007730190142536719,12000,2,25.0
u2_wildppg,ECG,I,1,MAE_HR,per-subject-macro,14.862761000377844,11.39979072035819,18.3257312803975,0.10040867220920667,12000,2,25.0
u2_wildppg,ECG,I,1,RMSE,per-subject-macro,0.4524839683434061,0.45133661465368013,0.4536313220331321,0.0006843104432890255,12000,2,25.0
u2_wildppg,ECG,I,1,RR_MAE_ms,per-subject-macro,28.662656563625745,28.62685116363131,28.69846196362018,0.183111789607282,12000,2,25.0
u2_wildppg,ECG,I,1,Rpeak_F1,per-subject-macro,0.27232575041720264,0.24923720552323494,0.2954142953111703,0.0007756009139370202,12000,2,25.0
u2_wildppg,ECG,I,2,HR,per-subject-macro,16.038613215153752,11.097281340110145,20.979945090197358,0.14946245705002678,12000,2,49.6
u2_wildppg,ECG,I,2,MAE,per-subject-macro,0.3743127247986454,0.36882608013816154,0.37979936945912923,0.0011099289882292313,12000,2,49.6
u2_wildppg,ECG,I,2,MAE_HR,per-subject-macro,16.038613215153752,11.097281340110145,20.979945090197358,0.14946245705002678,12000,2,49.6
u2_wildppg,ECG,I,2,RMSE,per-subject-macro,0.47513886151794943,0.4725395083607058,0.47773821467519306,0.0009719935310643885,12000,2,49.6
u2_wildppg,ECG,I,2,RR_MAE_ms,per-subject-macro,27.648735629908398,27.383161272321427,27.91430998749537,0.32749308856736264,12000,2,49.6
u2_wildppg,ECG,I,2,Rpeak_F1,per-subject-macro,0.273664059493747,0.24465545993358492,0.30267265905390905,0.0010959645718956208,12000,2,49.6
u2_wildppg,ECG,I,4,HR,per-subject-macro,16.775004427588897,10.910432098256763,22.639576756921034,0.2076917912811544,12000,2,98.9
u2_wildppg,ECG,I,4,MAE,per-subject-macro,0.37203549775722644,0.36721883621349344,0.3768521593009594,0.0011231006173397743,12000,2,98.9
u2_wildppg,ECG,I,4,MAE_HR,per-subject-macro,16.775004427588897,10.910432098256763,22.639576756921034,0.2076917912811544,12000,2,98.9
u2_wildppg,ECG,I,4,RMSE,per-subject-macro,0.47164398467296864,0.46925435031969953,0.47403361902623775,0.0009844983799562293,12000,2,98.9
u2_wildppg,ECG,I,4,RR_MAE_ms,per-subject-macro,27.245403632770504,26.988128500350033,27.50267876519097,0.26881409659826394,12000,2,98.9
u2_wildppg,ECG,I,4,Rpeak_F1,per-subject-macro,0.27209271347865094,0.2421464858058608,0.30203894115144114,0.001063887085746825,12000,2,98.9
u2_wildppg,ECG,C,1,FD_discrete,corpus-pooled,1.097246571932958,nan,nan,0.0002451296264190338,3000,2,25.1
u2_wildppg,ECG,C,1,FD_kanflow,corpus-pooled,45.89183024333566,nan,nan,0.04607530000981546,3000,2,25.1
u2_wildppg,ECG,C,1,Macro_F1,corpus-pooled,0.30608186373811375,nan,nan,0.0006569576652275443,3000,2,25.1
u2_wildppg,ECG,C,1,Micro_F1,corpus-pooled,0.3372734673274803,nan,nan,0.0008165729946262853,3000,2,25.1
u2_wildppg,ECG,C,2,FD_discrete,corpus-pooled,1.644977173162542,nan,nan,0.004914308997713753,3000,2,49.7
