corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_wesad,Resp,I,4,RR,per-subject-macro,5.122962115880835,4.941326530612245,5.304597701149425,0.25955677788324755,185,2,69.9
u2_wesad,Resp,I,4,Resp_corr,per-subject-macro,0.00217723276927967,-0.0011255456191813639,0.005480011157740704,0.011670582987084118,185,2,69.9
u2_wesad,Resp,C,1,FD_discrete,corpus-pooled,0.9590454458495233,nan,nan,0.001296550418822967,2775,2,18.8
u2_wesad,Resp,C,1,FD_kanflow,corpus-pooled,155.18881681846926,nan,nan,0.35375702700620515,2775,2,18.8
u2_wesad,Resp,C,2,FD_discrete,corpus-pooled,2.702125340598253,nan,nan,0.008047982311132039,2775,2,35.8
u2_wesad,Resp,C,2,FD_kanflow,corpus-pooled,195.07467783684322,nan,nan,0.510742783335066,2775,2,35.8
u2_wesad,Resp,C,4,FD_discrete,corpus-pooled,1.4005233670810657,nan,nan,0.002104385272768702,2775,2,70.2
u2_wesad,Resp,C,4,FD_kanflow,corpus-pooled,74.0218503545126,nan,nan,0.6299987246269572,2775,2,70.2
u2_wesad,Resp,C,50,FD_discrete,corpus-pooled,1.1376442876912587,nan,nan,0.015002027016833046,2775,2,862.8
u2_wesad,Resp,C,50,FD_kanflow,corpus-pooled,1.4431706173909333,nan,nan,0.18258628434107163,2775,2,862.8
u2_wesad,Resp,I,1,FD_discrete,corpus-pooled,1.173694844991851,nan,nan,0.018080065010819105,2775,2,18.0
u2_wesad,Resp,I,1,FD_kanflow,corpus-pooled,5.157062073246934,nan,nan,0.3576153726882333,2775,2,18.0
u2_wesad,Resp,I,2,FD_discrete,corpus-pooled,1.1506547948180725,nan,nan,0.017380453604781243,2775,2,35.6
u2_wesad,Resp,I,2,FD_kanflow,corpus-pooled,4.482289175955762,nan,nan,0.3509125237899698,2775,2,35.6
u2_wesad,Resp,I,4,FD_discrete,corpus-pooled,1.1486229797769145,nan,nan,0.01685102665018937,2775,2,69.9
u2_wesad,Resp,I,4,FD_kanflow,corpus-pooled,5.378938580591159,nan,nan,0.41505465963885085,2775,2,69.9
