corpus,metric,k,orient,armC_nfe50,armI_nfek,diff_positive_means_I_better,ci_lo,ci_hi,within_subject_ci_lo,within_subject_ci_hi,armC_span_nfe1_to_50,n_subjects
u2_wildppg,HR,1,lower_better,16.187089495033568,15.452429370805,0.734660124228568,-0.7352146210671799,2.204534869524316,0.5928313143278842,0.8779620800917383,7.535877123030012,2
u2_wildppg,HR,2,lower_better,16.187089495033568,16.453401189048673,-0.26631169401510263,-1.2163292413369713,0.683705853306766,-0.4143205575396871,-0.12214965289251539,7.535877123030012,2
u2_wildppg,HR,4,lower_better,16.187089495033568,17.105803825311188,-0.9187143302776202,-1.0458732509304773,-0.7915554096247629,-1.0630013351586511,-0.7797260403087589,7.535877123030012,2
u2_wildppg,MAE,1,lower_better,0.3455129808103636,0.3933983492755696,-0.04788536846520611,-0.06678881312842622,-0.028981923801985998,-0.04888021317318037,-0.04682512978526867,0.06455264146527884,2
u2_wildppg,MAE,2,lower_better,0.3455129808103636,0.41365752300180997,-0.06814454219144644,-0.0954034811438047,-0.04088560323908819,-0.06939107040732594,-0.06682431196235086,0.06455264146527884,2
u2_wildppg,MAE,4,lower_better,0.3455129808103636,0.4156441068016463,-0.07013112599128275,-0.10005246679954759,-0.04020978518301791,-0.07140504544699264,-0.0687638808489951,0.06455264146527884,2
u2_wildppg,MAE_HR,1,lower_better,16.187089495033568,15.452429370805,0.734660124228568,-0.7352146210671799,2.204534869524316,0.5928313143278842,0.8779620800917383,7.535877123030012,2
u2_wildppg,MAE_HR,2,lower_better,16.187089495033568,16.453401189048673,-0.26631169401510263,-1.2163292413369713,0.683705853306766,-0.4143205575396871,-0.12214965289251539,7.535877123030012,2
u2_wildppg,MAE_HR,4,lower_better,16.187089495033568,17.105803825311188,-0.9187143302776202,-1.0458732509304773,-0.7915554096247629,-1.0630013351586511,-0.7797260403087589,7.535877123030012,2
u2_wildppg,RMSE,1,lower_better,0.448663468679271,0.4929912471805836,-0.044327778501312635,-0.059933258313374656,-0.028722298689250615,-0.04525881272345109,-0.04332665414503673,0.1057581486015482,2
u2_wildppg,RMSE,2,lower_better,0.448663468679271,0.5092154673699861,-0.060551998690715175,-0.08323633789104516,-0.03786765949038518,-0.06171305672896539,-0.05933411278610135,0.1057581486015482,2
u2_wildppg,RMSE,4,lower_better,0.448663468679271,0.5101650903795428,-0.06150162170027189,-0.08589464112060843,-0.03710860227993534,-0.06269076638449289,-0.06022638694700244,0.1057581486015482,2
u2_wildppg,RR_MAE_ms,1,lower_better,28.567379796534595,29.93890081675292,-1.376403541372557,-1.6195367210720248,-1.1332703616730893,-1.823377024779777,-0.9367829266553559,10.06476068089556,2
u2_wildppg,RR_MAE_ms,2,lower_better,28.567379796534595,29.483588346262373,-1.1111329893167974,-1.1637985856735857,-1.0584673929600088,-1.5455124759239613,-0.6564630105566623,10.06476068089556,2
u2_wildppg,RR_MAE_ms,4,lower_better,28.567379796534595,29.309377653056124,-0.8842057845868113,-1.1214313966995113,-0.6469801724741113,-1.3139472822253266,-0.43842560276362275,10.06476068089556,2
u2_wildppg,Rpeak_F1,1,higher_better,0.2652258137695638,0.2710529550820911,0.005827141312527341,0.0021554285991786,0.009498854025876082,0.004075948273370146,0.007489361166475136,0.023514775733525728,2
u2_wildppg,Rpeak_F1,2,higher_better,0.2652258137695638,0.2612851902148777,-0.0039406235546860565,-0.004156437659562662,-0.00372480944980945,-0.0057694904979279996,-0.0022415325357512876,0.023514775733525728,2
u2_wildppg,Rpeak_F1,4,higher_better,0.2652258137695638,0.2610446497946498,-0.004181163974913975,-0.004594725875975877,-0.0037676020738520734,-0.005863689344509658,-0.0025653933277370775,0.023514775733525728,2
