corpus,metric,k,orient,armC_nfe50,armI_nfek,diff_positive_means_I_better,ci_lo,ci_hi,within_subject_ci_lo,within_subject_ci_hi,armC_span_nfe1_to_50,n_subjects
u2_mimicbp,DBP,1,lower_better,10.146128272705921,23.616885404439437,-13.470757131733508,-14.230122004836288,-12.65401812368365,-13.614849138047656,-13.323001179040018,0.05217310667117658,229
u2_mimicbp,DBP,2,lower_better,10.146128272705921,22.65691015741991,-12.510781884713985,-13.252645385545655,-11.70508466659475,-12.653161401697803,-12.36193834994117,0.05217310667117658,229
u2_mimicbp,DBP,4,lower_better,10.146128272705921,20.5380518124894,-10.391923539783475,-11.119065324782444,-9.614227657713345,-10.529854271679786,-10.24716135565971,0.05217310667117658,229
u2_mimicbp,MAE,1,lower_better,13.76964873778521,25.463584702140672,-11.693935964355461,-12.150097776481038,-11.24077050275864,-11.762840170174778,-11.621037726274693,0.5981100596865883,229
u2_mimicbp,MAE,2,lower_better,13.76964873778521,23.44388559014774,-9.674236852362524,-10.159772580368005,-9.19279676470533,-9.7482005395281,-9.59850782332969,0.5981100596865883,229
u2_mimicbp,MAE,4,lower_better,13.76964873778521,22.21858738830969,-8.448938650524477,-8.93369338033783,-7.965240059730478,-8.5215028981009,-8.375028308687465,0.5981100596865883,229
u2_mimicbp,RMSE,1,lower_better,16.52566080080528,31.26450404417074,-14.738843243365457,-15.269426698974655,-14.212556139141022,-14.815598730204147,-14.660251642610904,1.0236662822494011,229
u2_mimicbp,RMSE,2,lower_better,16.52566080080528,29.024231533628384,-12.498570732823108,-13.097076959514387,-11.921300005072016,-12.583094365401124,-12.41239810197097,1.0236662822494011,229
u2_mimicbp,RMSE,4,lower_better,16.52566080080528,27.650178011997035,-11.124517211191758,-11.72883214703135,-10.539738761261646,-11.209769752660725,-11.03634828533769,1.0236662822494011,229
u2_mimicbp,SBP,1,lower_better,17.112164012689817,16.599854337636522,0.5123096750532976,0.25309203371010175,0.7552158671255114,0.4299542050094142,0.5924516578148307,2.781553386000123,229
u2_mimicbp,SBP,2,lower_better,17.112164012689817,14.190382161395119,2.9217818512947002,2.2011004577917985,3.640660720028491,2.7438487144456762,3.1028473257097495,2.781553386000123,229
u2_mimicbp,SBP,4,lower_better,17.112164012689817,14.182931692759622,2.929232319930195,1.9981670369467637,3.8486683045932804,2.70650942082128,3.1490907351683157,2.781553386000123,229
