corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_dalia,ECG,C,1,HR,per-subject-macro,33.21052958022291,32.11267583161212,34.30838332883369,0.254599975785471,4386,2,11.4
u2_dalia,ECG,C,1,MAE,per-subject-macro,0.22383910670007956,0.19146049947192081,0.2562177139282383,0.0003394612205409006,4386,2,11.4
u2_dalia,ECG,C,1,MAE_HR,per-subject-macro,33.21052958022291,32.11267583161212,34.30838332883369,0.254599975785471,4386,2,11.4
u2_dalia,ECG,C,1,RMSE,per-subject-macro,0.3012122161086906,0.28197683031292015,0.32044760190446103,0.00027155539518665975,4386,2,11.4
u2_dalia,ECG,C,1,RR_MAE_ms,per-subject-macro,35.59118275646372,33.18520642201835,37.99715909090909,1.2072746371229248,4386,2,11.4
u2_dalia,ECG,C,1,Rpeak_F1,per-subject-macro,0.07050288464498981,0.07041143143654113,0.0705943378534385,0.0015460218421917856,4386,2,11.4
u2_dalia,ECG,C,2,HR,per-subject-macro,29.862301367210172,27.658179301846506,32.06642343257384,0.04058311652895216,4386,2,22.0
u2_dalia,ECG,C,2,MAE,per-subject-macro,0.4262955294794227,0.4177123241008289,0.4348787348580164,0.0004427338836449661,4386,2,22.0
u2_dalia,ECG,C,2,MAE_HR,per-subject-macro,29.862301367210172,27.658179301846506,32.06642343257384,0.04058311652895216,4386,2,22.0
u2_dalia,ECG,C,2,RMSE,per-subject-macro,0.5515275339514086,0.5465550511555626,0.5565000167472547,0.00038448818734751787,4386,2,22.0
u2_dalia,ECG,C,2,RR_MAE_ms,per-subject-macro,33.465140501243596,32.29358149509804,34.63669950738916,2.496434322508454,4386,2,22.0
u2_dalia,ECG,C,2,Rpeak_F1,per-subject-macro,0.0907207948379905,0.08803964653001055,0.09340194314597046,0.0009496800469398457,4386,2,22.0
u2_dalia,ECG,C,4,HR,per-subject-macro,16.232308397063726,15.942723609782844,16.521893184344606,0.06253554845211202,4386,2,43.3
u2_dalia,ECG,C,4,MAE,per-subject-macro,0.3546186731649964,0.3525782904269324,0.3566590559030604,0.0008343198634450607,4386,2,43.3
u2_dalia,ECG,C,4,MAE_HR,per-subject-macro,16.232308397063726,15.942723609782844,16.521893184344606,0.06253554845211202,4386,2,43.3
