corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_mimicbp,ABP,I,1,MAE,per-subject-macro,25.463584702140672,25.030572766740466,25.91192322340762,0.011501479731117583,11908,229,78.2
u2_mimicbp,ABP,I,1,RMSE,per-subject-macro,31.26450404417074,30.760863840293485,31.804943677325866,0.01193032408823712,11908,229,78.2
u2_mimicbp,ABP,I,1,SBP,per-subject-macro,16.599854337636522,15.728541256470852,17.512842473088394,0.01432561641881703,5954,229,78.2
u2_mimicbp,ABP,I,2,DBP,per-subject-macro,22.65691015741991,21.54756935111701,23.7804101496144,0.02048740460824058,5954,229,150.6
u2_mimicbp,ABP,I,2,MAE,per-subject-macro,23.44388559014774,22.947374368919327,23.95896878651243,0.012826086801867321,11908,229,150.6
u2_mimicbp,ABP,I,2,RMSE,per-subject-macro,29.024231533628384,28.429567497365277,29.645704078832228,0.012712136744742966,11908,229,150.6
u2_mimicbp,ABP,I,2,SBP,per-subject-macro,14.190382161395119,13.449484089320242,14.924504658148358,0.02564065124292047,5954,229,150.6
u2_mimicbp,ABP,I,4,DBP,per-subject-macro,20.5380518124894,19.438957787811415,21.650045016515083,0.014970064184452455,5954,229,300.0
u2_mimicbp,ABP,I,4,MAE,per-subject-macro,22.21858738830969,21.714665453796613,22.74296502174145,0.012465888911820815,11908,229,300.0
u2_mimicbp,ABP,I,4,RMSE,per-subject-macro,27.650178011997035,27.0514952708769,28.288057941510985,0.012304348799492378,11908,229,300.0
u2_mimicbp,ABP,I,4,SBP,per-subject-macro,14.182931692759622,13.419222134145505,14.927253542909053,0.05489076459545226,5954,229,300.0
u2_mimicbp,ABP,C,1,FD_discrete,corpus-pooled,26.025867631435393,nan,nan,0.0847118027115589,3000,229,82.2
u2_mimicbp,ABP,C,1,FD_kanflow,corpus-pooled,52958.49910527449,nan,nan,92.86193864256249,3000,229,82.2
u2_mimicbp,ABP,C,2,FD_discrete,corpus-pooled,25.890536208947502,nan,nan,0.08696880467857589,3000,229,155.1
u2_mimicbp,ABP,C,2,FD_kanflow,corpus-pooled,53506.5864747896,nan,nan,97.31242073016386,3000,229,155.1
u2_mimicbp,ABP,C,4,FD_discrete,corpus-pooled,25.967611310799917,nan,nan,0.08424303482124466,3000,229,307.1
u2_mimicbp,ABP,C,4,FD_kanflow,corpus-pooled,53325.209989658164,nan,nan,106.5472780653443,3000,229,307.1
u2_mimicbp,ABP,C,50,FD_discrete,corpus-pooled,28.805617709795634,nan,nan,0.16078928225919084,3000,229,3738.4
u2_mimicbp,ABP,C,50,FD_kanflow,corpus-pooled,38597.22561038411,nan,nan,153.96613548809358,3000,229,3738.4
u2_mimicbp,ABP,I,1,FD_discrete,corpus-pooled,46.57996056588491,nan,nan,0.08867581159226583,3000,229,78.2
u2_mimicbp,ABP,I,1,FD_kanflow,corpus-pooled,310690.46964093606,nan,nan,179.37165482686822,3000,229,78.2
u2_mimicbp,ABP,I,2,FD_discrete,corpus-pooled,42.53585211547216,nan,nan,0.1136584964934419,3000,229,150.6
u2_mimicbp,ABP,I,2,FD_kanflow,corpus-pooled,263986.44901497685,nan,nan,284.02994709039774,3000,229,150.6
u2_mimicbp,ABP,I,4,FD_discrete,corpus-pooled,39.78068848133087,nan,nan,0.13667611658716888,3000,229,300.0
u2_mimicbp,ABP,I,4,FD_kanflow,corpus-pooled,233891.78656243492,nan,nan,376.01436626021194,3000,229,300.0
