solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,amp_ratio,amp_ratio_median,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats,beats_ratio
regressor,1,1,13.71318145912251,0.4872594026537458,0.5137118420072092,0.4725372564550341,16.80111104712827,0.19160395053842597,0.31380076205240276,0.1359860772789345,95.71401284218841,0.3450186473849726,12.99604764335398,18.264229002486193,4.315924644470215,0.6419947147369385,0.0075102653152389846,0.2798842444242463,6.697372830563475,13.713181459122508,20.410554289685983,0.0,1.0,83.42791709583253,767.1293042889235,1765.53173828125,3907,0.0,0.8350319571601313
