corpus,task,arm,nfe,metric,subject_macro_mean,ci_lo,ci_hi,pooled_mean,n_units,n_subjects,gen_seconds
uci_bp,ABP,iMF,1,DBP,23.72936691346214,23.72936691346214,23.72936691346214,23.72936691346214,45997,1,55.651134682353586
uci_bp,ABP,iMF,1,SBP,33.612961483211116,33.612961483211116,33.612961483211116,33.612961483211116,45997,1,55.651134682353586
uci_bp,ABP,iMF,2,DBP,16.092950842941725,16.092950842941725,16.092950842941725,16.092950842941725,45997,1,111.05256101908162
uci_bp,ABP,iMF,2,SBP,27.206653372625695,27.206653372625695,27.206653372625695,27.206653372625695,45997,1,111.05256101908162
uci_bp,ABP,iMF,4,DBP,10.22662749216759,10.22662749216759,10.22662749216759,10.22662749216759,45997,1,222.11821549432352
uci_bp,ABP,iMF,4,SBP,24.940251098263925,24.940251098263925,24.940251098263925,24.940251098263925,45997,1,222.11821549432352
uci_bp,ABP,iMF,50,DBP,7.869762085187844,7.869762085187844,7.869762085187844,7.869762085187844,45997,1,2770.952068896964
uci_bp,ABP,iMF,50,SBP,24.2815612723968,24.2815612723968,24.2815612723968,24.2815612723968,45997,1,2770.952068896964
