nfe,metric,orientation,U,S,effect,ci_lo,ci_hi,rel_improvement,ci_excludes_zero,ci_side,n_clusters,n_subjects,rel_an0,rel_k2s
2,qrs_slope_dev,lower_better,0.4706714115033286,0.38352480262343613,0.08714660887989242,0.08560444665780191,0.08869228162299889,0.18515381803527312,True,above_zero (S better),12400,2,0.18207478262991955,0.1882210935062306
2,qrs_deriv_rmse,lower_better,0.32148224111171114,0.3334786622550394,-0.011996421143328275,-0.012212074768061593,-0.01178688150634539,-0.037315968377735875,True,below_zero (S WORSE),12400,2,-0.04003930483219523,-0.034667763900105675
2,qrs_maxderiv_dev,lower_better,0.4706714115033286,0.38352480262343613,0.08714660887989242,0.08560444665780191,0.08869228162299889,0.18515381803527312,True,above_zero (S better),12400,2,0.18207478262991955,0.1882210935062306
2,qrs_curvature_err,lower_better,0.2175082786259516,0.24357377298595173,-0.026065494360000115,-0.02627266633706483,-0.025859970681146597,-0.11983679207367043,True,below_zero (S WORSE),12400,2,-0.12820522857266745,-0.11168492576825415
2,n_beats,neutral,9.61168010846178,9.61168010846178,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,F1__err_energy,neutral,0.019303379688075155,0.027454855653202465,-0.008151475965127306,-0.008274822432354738,-0.008025727496871683,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F1__gt_energy,neutral,0.011959168088966245,0.011959168088966245,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,F1__pred_energy,neutral,0.013232917351847645,0.022333134764702743,-0.009100217412855098,-0.009219504047680915,-0.00898043134430672,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F1__ratio_dev,lower_better,0.8727242696868165,1.491731072896322,-0.6190068032095057,-0.6347870135267051,-0.603385290643369,-0.7092810693022673,True,below_zero (S WORSE),12400,2,-0.676058392204155,-0.7430825940654666
2,F2__err_energy,neutral,0.01939370892749285,0.020706132577462233,-0.0013124236499693835,-0.0013529492400821419,-0.0012728298132384877,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F2__gt_energy,neutral,0.01488605580006791,0.01488605580006791,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,F2__pred_energy,neutral,0.008034631917979592,0.010110210663723043,-0.0020755787457434503,-0.002106212314088346,-0.002045142570098472,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F2__ratio_dev,lower_better,0.48953325200905107,0.40628916699884665,0.08324408501020432,0.08062972597775381,0.08565016185886523,0.17004786634732078,True,above_zero (S better),12400,2,0.1479384491817904,0.19733784968775292
2,F3__err_energy,neutral,0.023302632526270864,0.02455482319629068,-0.001252190670019822,-0.0012867002403203548,-0.0012163294236728598,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F3__gt_energy,neutral,0.014814996018610225,0.014814996018610225,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,F3__pred_energy,neutral,0.009015522706718484,0.010565147067630482,-0.0015496243609119968,-0.0015704447262329694,-0.0015276587359007651,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F3__ratio_dev,lower_better,0.4622913251179935,0.3991447060770362,0.06314661904095725,0.061292086476783324,0.06506024717735497,0.13659486044831134,True,above_zero (S better),12400,2,0.109233966260592,0.16567942262321647
2,F4__err_energy,neutral,0.020968373522713746,0.023603487655969445,-0.0026351141332556995,-0.0026672113845328744,-0.002603040612658786,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F4__gt_energy,neutral,0.011936539242060087,0.011936539242060087,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,F4__pred_energy,neutral,0.008994604565148234,0.011656265556763933,-0.0026616609916156973,-0.0026864256322340265,-0.0026362902756965224,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,F4__ratio_dev,lower_better,0.40128570143239384,0.43017548167647257,-0.028889780244078747,-0.0332969941010369,-0.02461095984570859,-0.07199304670202884,True,below_zero (S WORSE),12400,2,-0.14252225822608602,0.013063385402893242
2,f1@50,higher_better,0.4282342577580345,0.4587885692009515,0.030554311442917016,0.02924848033094832,0.03198614390215222,0.07134952631505993,True,above_zero (S better),12400,2,0.0640474873969098,0.07853567904297697
2,precision@50,higher_better,0.433230384488703,0.46243381638185327,0.029203431893150233,0.027793247147066963,0.030666865217924267,0.06740854967413255,True,above_zero (S better),12400,2,0.06114446381722336,0.07360635496318498
2,recall@50,higher_better,0.4272298835026727,0.4602845065404483,0.03305462303777561,0.03176340487120742,0.0345061324378278,0.07736964176469828,True,above_zero (S better),12400,2,0.07006761380296168,0.08453753475787726
2,missing@50,lower_better,5.6707905747871745,5.338424658986552,0.332365915800622,0.3193184929815495,0.3464735167913088,0.05861015521863034,True,above_zero (S better),12400,2,0.05314777794072626,0.06440876493143421
2,spurious@50,lower_better,5.256286807618997,5.031002456118308,0.2252843515006886,0.2093111342967447,0.241310791302359,0.04285998077086249,True,above_zero (S better),12400,2,0.041733012405110105,0.043995022935354025
2,floor_f1@50,higher_better,0.11859704871908242,0.11937014349907402,0.0007730947799916041,0.0003458561872959127,0.0011910464828957896,0.006518667946137593,True,above_zero (S better),12400,2,0.001931164912037256,0.011138274739577316
2,f1_excess@50,higher_better,0.30963720903895214,0.3394184257018775,0.029781216662925408,0.02842397361527764,0.031240615216909216,0.09618100084082247,True,above_zero (S better),12400,2,0.08822191081753913,0.10394515661833506
2,f1@100,higher_better,0.6015339195413183,0.6293641242625507,0.02783020472123242,0.02652472488709662,0.029202008555041705,0.04626539554486557,True,above_zero (S better),12400,2,0.032393276594796544,0.06023338199480477
2,f1@150,higher_better,0.7107896586259317,0.7291636826955783,0.018374024069646472,0.017118271001659427,0.019660156931207082,0.025850156718889933,True,above_zero (S better),12400,2,0.015719471952007513,0.035960601396526654
2,f1@200,higher_better,0.7784239097822099,0.7914240598591267,0.013000150076916957,0.011929633073661483,0.014100024913787448,0.01670060479071618,True,above_zero (S better),12400,2,0.010385528981088974,0.022947203824523175
2,n_pred_beats,neutral,9.251601168804624,9.358682733104558,-0.10708156429993348,-0.11873901248826126,-0.09637854091456331,nan,True,below_zero (S WORSE),12400,2,nan,nan
2,n_ref_beats,neutral,9.666104935972804,9.666104935972804,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
2,beats_ratio_dev,lower_better,0.10543788677981733,0.11304992611464779,-0.007612039334830456,-0.008655686268597704,-0.006533238515489608,-0.07219453620809417,True,below_zero (S WORSE),12400,2,-0.07448609617630382,-0.06948179179495365
2,rr_mae_ms,lower_better,24.020295065407623,23.118680564452845,1.1687833623417667,1.009573089645212,1.3314405618329763,0.03753552978844218,True,above_zero (S better),12400,2,0.041441777754729056,0.03356612410751472
2,rmse,lower_better,0.43285829700134304,0.4487542593930059,-0.015895962391662827,-0.016514761506326796,-0.015260196003412978,-0.03672324754263295,True,below_zero (S WORSE),12400,2,-0.023185849212703155,-0.0510156054874658
2,corr,higher_better,0.10689960769407303,0.1179683209412053,0.011068713247132277,0.010447599388332358,0.011644570221310074,0.10354306705043187,True,above_zero (S better),12400,2,0.06953676353282427,0.1300615006103518
4,qrs_core__a1_abs,lower_better,0.44999940644871517,0.46687044016665713,-0.016871033717941936,-0.01746139321260516,-0.016233800307783222,-0.037491235490917686,True,below_zero (S WORSE),12400,2,-0.03174731985413387,-0.043398207174892844
4,qrs_core__a2_sq,lower_better,0.37411493054993095,0.3876545525197258,-0.013539621969794847,-0.014278183024258276,-0.012769811270445571,-0.03619107622861313,True,below_zero (S WORSE),12400,2,-0.02780290588575589,-0.044615946048116605
4,qrs_core__a3_dabs,lower_better,0.2232158898218783,0.24102403110689674,-0.01780814128501844,-0.017984897413132656,-0.017631222967059615,-0.07977989962645125,True,below_zero (S WORSE),12400,2,-0.08292213154661383,-0.07674519966506106
4,qrs_core__a4_amp,lower_better,0.33079818802914196,0.26967902663642324,0.061119161392718724,0.05902343107433082,0.06316679707912155,0.18476268493748332,True,above_zero (S better),12400,2,0.18801066424557922,0.18182996108459454
4,qrs_core__a5_energy,higher_better,0.5801924132088238,0.5105211257529157,-0.069671287455908,-0.07336436981720508,-0.06609282543457363,-0.12008307221837423,True,below_zero (S WORSE),12400,2,-0.1438274725469995,-0.08935725553528794
4,qrs_core__n,higher_better,202.88319076012374,202.88319076012374,0.0,0.0,0.0,0.0,False,spans_zero,12400,2,0.0,0.0
4,peri_qrs__a1_abs,lower_better,0.2866062224543017,0.30206187420541336,-0.015455651751111667,-0.016154831690266738,-0.014716953793640257,-0.053926434739483144,True,below_zero (S WORSE),12400,2,-0.024124852453557125,-0.08817661144073893
4,peri_qrs__a2_sq,lower_better,0.15113709846524137,0.17000858367237412,-0.018871485207132773,-0.01953498779776751,-0.018160465186172238,-0.12486335518392148,True,below_zero (S WORSE),12400,2,-0.06159469877688203,-0.19882506562720997
