solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,amp_ratio,amp_ratio_median,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats,beats_ratio
meanflow,1,1,10.517076599049048,0.38197079782494964,0.3868556826388922,0.38110152555796084,27.674979612074246,0.24266842613611364,0.4062864755902194,0.0626344154747304,37.104178346266956,0.6052697053159153,12.943877768393907,27.21808481230199,8.595773696899414,0.8868358135223389,0.2435933775182375,0.2798842444242463,4.955404891779629,10.44390364081371,15.39930853259334,0.0,1.0,83.74496002215892,764.2250946572259,1765.783203125,3907,0.0,0.9829232781383412
meanflow,2,2,10.432992223976164,0.38177323066331736,0.3851055778109784,0.3823363257945527,27.56162791136282,0.24668384261129755,0.41908564888504846,0.05620480649518529,34.087250914085836,0.6384987036507088,12.164314005756184,20.93669467431201,9.160419464111328,0.9323328137397766,0.2317604430591283,0.2798842444242463,5.1140423980496,10.518368612718698,15.632411010768298,0.0,1.0,167.57403244264424,381.9207490987922,1766.033203125,3907,0.0,0.9963724304715841
meanflow,4,4,11.33545834626512,0.3781992664916718,0.3892286949747917,0.3722537127471689,27.50593182025054,0.23520980687776216,0.40228848510473547,0.05556602977700817,33.79393988524848,0.6566909803190378,11.888650692053524,20.09684169861772,8.366275787353516,0.8493850231170654,0.22090002927170166,0.2798842444242463,4.901777017507117,11.247692183060446,16.149469200567562,0.0,1.0,327.99493661150336,195.12496339480202,1766.033203125,3907,0.0,0.9427238852009969
