solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,amp_ratio,amp_ratio_median,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats
heun,25,50,8.081092729427047,0.14036863315974094,0.14231408022871436,0.13999311698730257,32.000632712026416,0.3539975967793104,0.4351275649392758,0.0006835816575585082,33.68239445495759,0.6503153265639183,8.255462862122783,18.441252987337105,0.9493581652641296,0.9154375791549683,0.26927094431116694,0.3230336005509061,5.693045666635085,8.29890784233357,13.991953508968654,0.24224494397640228,0.0022011776530602976,4171.375778387301,15.342659928073681,1766.5380859375,1025,0.0
heun,10,20,8.285990577228496,0.13990351127105058,0.14301495658812732,0.13851455945868088,31.79831867448472,0.35177510933916895,0.433451780089645,0.0009086076247666225,34.49769447337254,0.6459520311430249,8.48742508811355,19.01972003793605,0.9515167474746704,0.9183053970336914,0.28335863153913604,0.3230336005509061,5.507340005787855,8.522818115903597,14.030158121691452,0.2398274540901184,0.0023179896144714454,1648.8109159981832,38.81585170198529,1766.53466796875,1025,0.0
heun,5,10,9.084332854371963,0.14065702597938495,0.145350838863034,0.13799686983123516,30.946793522542098,0.34174761425039524,0.425968539286728,0.0013127495015107782,35.82472187047757,0.6101414180304873,8.987353691484154,20.77757723065546,0.9707097411155701,0.9505431056022644,0.32826783030755147,0.3230336005509061,4.823450688985677,9.322252446108408,14.145703135094085,0.22920989990234375,0.002765316060535636,826.2126895133406,77.46189427046632,1766.533203125,1025,0.0
heun,2,4,15.758302223661401,0.1286091825008846,0.14564440166879192,0.11797073034443721,30.77356950844854,0.32559387690008273,0.42064270719548336,0.0011645464627777864,37.30670262896826,0.41947175481758336,27.57870290472484,23.6100540719596,1.2025375366210938,1.1958324909210205,0.5059617658697064,0.3230336005509061,2.0690094473424843,15.802000959717766,17.87101040706025,0.23010723292827606,0.003196170028409741,328.07309506461024,195.07847782335193,1766.53271484375,1025,0.0
heun,1,2,30.548145162700678,0.10016831815011365,0.14253134128743883,0.0806453354887622,32.87288647342995,0.47469635274543864,0.621472206307033,1.6626188539283581e-06,34.974433388612496,0.11022907342594264,47.67618156083841,30.05752984947007,2.317307472229004,2.306408643722534,0.8262328536735085,0.3230336005509061,-0.15493045496699764,30.53327342444518,30.378342969478183,0.4259968400001526,0.008850066921541258,161.5118820918724,396.2556758740205,1766.2822265625,1025,0.001951219512195122
euler,1,1,41.96027640636176,0.07949050369540933,0.1673739837398374,0.05609290143519548,22.56373355263158,0.22062219357301258,0.3035346042771626,0.007985650228371808,44.71538901601831,0.21743569130700624,46.72448939357744,30.851275562769505,0.1451546996831894,0.13882747292518616,0.14980710783706208,0.3230336005509061,0.2366843229750799,40.62148439686857,40.85816871984365,0.032676100730895996,0.5213723391111302,82.19574391841888,778.6291229813728,1765.7822265625,1025,0.011707317073170732
