epoch,train_loss,train_mae_monitor,val_mae_batchmean,val_mae_window,val_cfm_loss,val_cfm_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
50,0.29820916645906187,0.15241012834012507,nan,nan,nan,0.31223540543879985,0.31223540543879985,nan,nan,nan,0.001,87.06201495695859,4417.186129618436,20722.427734375,0,46,4,
51,0.31230124553496186,0.15440051982348615,nan,nan,nan,0.30603166977669477,0.30603166977669477,nan,nan,nan,0.001,87.11912178713828,4504.305251405574,20722.427734375,0,46,5,
52,0.3472711490636522,0.16114553108134053,nan,nan,nan,0.30906350543350963,0.30906350543350963,nan,nan,nan,0.001,87.04845474194735,4591.353706147522,20722.427734375,0,46,6,
53,0.32129559151150966,0.15568603937598793,nan,nan,nan,0.3037279026039053,0.3037279026039053,nan,nan,nan,0.001,86.93125439994037,4678.284960547462,20722.427734375,1,53,0,best
54,0.3261396733197299,0.1577586955306205,nan,nan,nan,0.3303173174867542,0.3303173174867542,nan,nan,nan,0.001,87.05383753217757,4765.33879807964,20722.427734375,0,53,1,
55,0.3406963790004904,0.16074739488011056,nan,nan,nan,0.31405236111606916,0.31405236111606916,nan,nan,nan,0.001,87.10668516298756,4852.445483242627,20722.427734375,0,53,2,
56,0.3307842986150221,0.15777115185152402,nan,nan,nan,0.3025173297174068,0.3025173297174068,nan,nan,nan,0.001,87.05116021889262,4939.49664346152,20722.427734375,1,56,0,best
57,0.34359310486099937,0.16023960668932308,nan,nan,nan,0.31228773947436084,0.31228773947436084,nan,nan,nan,0.001,87.0048694240395,5026.501512885559,20722.427734375,0,56,1,
58,0.31322103569453413,0.15469529652460054,nan,nan,nan,0.30419468068698596,0.30419468068698596,nan,nan,nan,0.001,87.03929190291092,5113.54080478847,20722.427734375,0,56,2,
59,0.3065392761745236,0.15300400314683263,nan,nan,nan,0.30320127356792537,0.30320127356792537,nan,nan,nan,0.001,87.14130650809966,5200.68211129657,20722.427734375,0,56,3,
60,0.3141730833459984,0.1530394282191992,nan,nan,nan,0.310105334657344,0.310105334657344,nan,nan,nan,0.001,86.97432536398992,5287.65643666056,20722.427734375,0,56,4,
61,0.3087739691815593,0.15362195257436145,nan,nan,nan,0.3022861493310966,0.3022861493310966,nan,nan,nan,0.001,86.92656541499309,5374.583002075553,20722.427734375,1,61,0,best
62,0.31691574814215384,0.1549739940651779,nan,nan,nan,0.3052753329040825,0.3052753329040825,nan,nan,nan,0.001,75.57820561993867,5450.161207695492,20703.607421875,0,61,1,
63,0.3216905822808092,0.15642538998614658,nan,nan,nan,0.3054168888332034,0.3054168888332034,nan,nan,nan,0.001,86.99709968618117,5537.158307381673,20722.427734375,0,61,2,
64,0.31950033537366174,0.15434379560703582,nan,nan,nan,0.3039692719593703,0.3039692719593703,nan,nan,nan,0.001,87.07513816095889,5624.233445542632,20722.427734375,0,61,3,
65,0.2965454428033395,0.1503997115926309,nan,nan,nan,0.3061083720098871,0.3061083720098871,nan,nan,nan,0.001,87.02647062507458,5711.259916167706,20722.427734375,0,61,4,
66,0.3274039086970416,0.1587568110024387,nan,nan,nan,0.3024407166785892,0.3024407166785892,nan,nan,nan,0.001,87.08752022800036,5798.347436395707,20722.427734375,0,61,5,
67,0.3259104707024314,0.1572063815525987,nan,nan,nan,0.2978508121192534,0.2978508121192534,nan,nan,nan,0.001,87.12803784082644,5885.475474236533,20722.427734375,1,67,0,best
68,0.3243826264007525,0.154737449335781,nan,nan,nan,0.301800913980804,0.301800913980804,nan,nan,nan,0.001,87.13444917998277,5972.609923416516,20722.427734375,0,67,1,
69,0.3261017888107083,0.15619144734333862,nan,nan,nan,0.3082278612346599,0.3082278612346599,nan,nan,nan,0.001,87.05274476413615,6059.662668180652,20722.427734375,0,67,2,
70,0.31069944020022044,0.15177107033404438,nan,nan,nan,0.3055392513265698,0.3055392513265698,nan,nan,nan,0.001,87.08510342705995,6146.747771607712,20722.427734375,0,67,3,
71,0.3111416522752155,0.15039314045147462,nan,nan,nan,0.30745141092033335,0.30745141092033335,nan,nan,nan,0.001,87.03574129007757,6233.7835128977895,20722.427734375,0,67,4,
72,0.3087466581301256,0.15304571335965936,nan,nan,nan,0.30062157777845466,0.30062157777845466,nan,nan,nan,0.001,86.99859951296821,6320.782112410758,20722.427734375,0,67,5,
73,0.3194268150763078,0.15426677424799312,nan,nan,nan,0.3055400530366003,0.3055400530366003,nan,nan,nan,0.001,87.08070763899013,6407.862820049748,20722.427734375,0,67,6,
74,0.3181772003119642,0.154790987548503,nan,nan,nan,0.30244009884534456,0.30244009884534456,nan,nan,nan,0.001,87.19523207307793,6495.058052122826,20722.427734375,0,67,7,
75,0.3035837093537504,0.15105569850314748,nan,nan,nan,0.2980351317117835,0.2980351317117835,nan,nan,nan,0.001,87.04051310382783,6582.098565226654,20722.427734375,0,67,8,
76,0.31736315184018826,0.15432300753891467,nan,nan,nan,0.3179532485405079,0.3179532485405079,nan,nan,nan,0.001,87.0758276830893,6669.174392909743,20722.427734375,0,67,9,
77,0.3285029859705405,0.155121235312386,nan,nan,nan,0.2938916243209234,0.2938916243209234,nan,nan,nan,0.001,87.03778253798373,6756.212175447727,20722.427734375,1,77,0,best
78,0.31889556551521475,0.1549146562137387,nan,nan,nan,0.29670065595735173,0.29670065595735173,nan,nan,nan,0.001,87.09695690195076,6843.309132349677,20722.427734375,0,77,1,
79,0.32001438256014475,0.15413223359395156,nan,nan,nan,0.29765423601653174,0.29765423601653174,nan,nan,nan,0.001,87.10939315496944,6930.418525504647,20722.427734375,0,77,2,
80,0.3071449215439233,0.1521471714770252,nan,nan,nan,0.3012623076945976,0.3012623076945976,nan,nan,nan,0.001,87.06387043208815,7017.482395936735,20722.427734375,0,77,3,
81,0.3207725779576735,0.15511111579835415,nan,nan,nan,0.30031344357538414,0.30031344357538414,nan,nan,nan,0.001,87.03736343304627,7104.519759369781,20722.427734375,0,77,4,
82,0.3403388658707792,0.15872769288041375,nan,nan,nan,0.2936250789398561,0.2936250789398561,nan,nan,nan,0.001,87.08934726798907,7191.60910663777,20722.427734375,1,82,0,best
83,0.31820594002314606,0.15517615901479304,nan,nan,nan,0.31638048504586264,0.31638048504586264,nan,nan,nan,0.001,75.66394563787617,7267.2730522756465,20703.607421875,0,82,1,
84,0.3105471862310713,0.15112551535395058,nan,nan,nan,0.2972735294420149,0.2972735294420149,nan,nan,nan,0.001,86.95353945717216,7354.226591732819,20722.427734375,0,82,2,
85,0.30949232266707855,0.15170827582478524,nan,nan,nan,0.29853389182840345,0.29853389182840345,nan,nan,nan,0.001,87.1027223218698,7441.329314054688,20722.427734375,0,82,3,
86,0.3080057684670795,0.15278744125230745,nan,nan,nan,0.29763248387227126,0.29763248387227126,nan,nan,nan,0.001,87.08701162599027,7528.416325680679,20722.427734375,0,82,4,
87,0.3132034348493273,0.1540601167150519,nan,nan,nan,0.30065511416255086,0.30065511416255086,nan,nan,nan,0.001,87.08898170804605,7615.505307388725,20722.427734375,0,82,5,
88,0.30957696431062437,0.15181913768703287,nan,nan,nan,0.30783431458347227,0.30783431458347227,nan,nan,nan,0.001,87.10231971205212,7702.607627100777,20722.427734375,0,82,6,
89,0.30680486810478297,0.1521098573099483,nan,nan,nan,0.29601919535286675,0.29601919535286675,nan,nan,nan,0.001,87.02595678903162,7789.6335838898085,20722.427734375,0,82,7,
90,0.3054661126976663,0.15079596862196923,nan,nan,nan,0.3003391753887091,0.3003391753887091,nan,nan,nan,0.001,87.11987441009842,7876.753458299907,20722.427734375,0,82,8,
91,0.31458777805620974,0.1529281089929017,nan,nan,nan,0.29458087089827073,0.29458087089827073,nan,nan,nan,0.001,87.06000180682167,7963.813460106729,20722.427734375,0,82,9,
92,0.3029579975388267,0.14913432022387332,nan,nan,nan,0.29382193293250225,0.29382193293250225,nan,nan,nan,0.001,87.11989117506891,8050.9333512817975,20722.427734375,0,82,10,
93,0.32223926531997593,0.15364293510263616,nan,nan,nan,0.29777676363917294,0.29777676363917294,nan,nan,nan,0.001,87.03249485301785,8137.965846134815,20722.427734375,0,82,11,
94,0.317034021561796,0.15444697625935078,nan,nan,nan,0.2911520174818908,0.2911520174818908,nan,nan,nan,0.001,87.07826416101307,8225.044110295828,20722.427734375,1,94,0,best
95,0.3092360084707087,0.15292081223292783,nan,nan,nan,0.29562930913551005,0.29562930913551005,nan,nan,nan,0.001,87.06929452507757,8312.113404820906,20722.427734375,0,94,1,
96,0.31757510927590454,0.15517960546368903,nan,nan,nan,0.2987172400778162,0.2987172400778162,nan,nan,nan,0.001,87.07396780885756,8399.187372629764,20722.427734375,0,94,2,
97,0.29947737672112207,0.1501200254667889,nan,nan,nan,0.2941473926861661,0.2941473926861661,nan,nan,nan,0.001,87.17458409699611,8486.36195672676,20722.427734375,0,94,3,
98,0.3159179012206468,0.1535362673415379,nan,nan,nan,0.29445809839266296,0.29445809839266296,nan,nan,nan,0.001,87.15027080709115,8573.51222753385,20722.427734375,0,94,4,
99,0.30723696486516433,0.15260083018378778,nan,nan,nan,0.29325804277329337,0.29325804277329337,nan,nan,nan,0.001,86.99846848612651,8660.510696019977,20722.427734375,0,94,5,
100,0.3121242380955003,0.15401001989164137,nan,nan,nan,0.30424445114803444,0.30424445114803444,nan,nan,nan,0.001,87.07710589305498,8747.587801913032,20722.427734375,0,94,6,
101,0.3221074852076444,0.15585877431387252,nan,nan,nan,0.2971307728218119,0.2971307728218119,nan,nan,nan,0.001,87.00677043502219,8834.594572348054,20722.427734375,0,94,7,
102,0.31208965222943913,0.15247218768027695,nan,nan,nan,0.29481651638899015,0.29481651638899015,nan,nan,nan,0.001,87.03850003704429,8921.633072385099,20722.427734375,0,94,8,
103,0.30802200362086296,0.15137486298653213,nan,nan,nan,0.29774630894119236,0.29774630894119236,nan,nan,nan,0.001,87.10355181386694,9008.736624198966,20722.427734375,0,94,9,
104,0.3058721875069571,0.15026180710786027,nan,nan,nan,0.3007955483275329,0.3007955483275329,nan,nan,nan,0.001,75.57844706298783,9084.315071261954,20703.607421875,0,94,10,
105,0.3074296716939319,0.1525057152929631,nan,nan,nan,0.290246357352447,0.290246357352447,nan,nan,nan,0.001,87.01331352000125,9171.328384781955,20722.427734375,1,105,0,best
106,0.31956845488060603,0.15274126773530786,nan,nan,nan,0.29402795889103583,0.29402795889103583,nan,nan,nan,0.001,86.93098187516443,9258.25936665712,20722.427734375,0,105,1,
107,0.2998631310733882,0.149621501497247,nan,nan,nan,0.2958164278078268,0.2958164278078268,nan,nan,nan,0.001,87.04589716298506,9345.305263820104,20722.427734375,0,105,2,
108,0.30516074035655366,0.15233206925067036,nan,nan,nan,0.29697192506557096,0.29697192506557096,nan,nan,nan,0.001,87.05361947393976,9432.358883294044,20722.427734375,0,105,3,
109,0.3080846442417665,0.150088720633225,nan,nan,nan,0.2971757793993427,0.2971757793993427,nan,nan,nan,0.001,87.01420391909778,9519.373087213142,20722.427734375,0,105,4,
110,0.2968598981472579,0.15077724561772562,nan,nan,nan,0.2958331543986674,0.2958331543986674,nan,nan,nan,0.001,87.04001728608273,9606.413104499225,20722.427734375,0,105,5,
111,0.3187059314413504,0.15383934324437923,nan,nan,nan,0.29252210837374276,0.29252210837374276,nan,nan,nan,0.001,87.16397664812393,9693.577081147349,20722.427734375,0,105,6,
112,0.29686975275928323,0.14961807626214893,nan,nan,nan,0.2950365957290997,0.2950365957290997,nan,nan,nan,0.001,87.11758285900578,9780.694664006354,20722.427734375,0,105,7,
113,0.31871649426492776,0.1533497985113751,nan,nan,nan,0.28861579756440703,0.28861579756440703,nan,nan,nan,0.001,87.11006432911381,9867.804728335468,20722.427734375,1,113,0,best
114,0.2984272849830714,0.15011878298087553,nan,nan,nan,0.2935093276803056,0.2935093276803056,nan,nan,nan,0.001,86.96848874120042,9954.773217076669,20722.427734375,0,113,1,
115,0.32701717296784577,0.1558585336939855,nan,nan,nan,0.2992982495020057,0.2992982495020057,nan,nan,nan,0.001,87.0061228799168,10041.779339956585,20722.427734375,0,113,2,
116,0.31774017627943646,0.1555130100724372,nan,nan,nan,0.3034859080610691,0.3034859080610691,nan,nan,nan,0.001,86.89759437995963,10128.676934336545,20722.427734375,0,113,3,
117,0.3109844967722893,0.1534439175982367,nan,nan,nan,0.29086417518014795,0.29086417518014795,nan,nan,nan,0.001,87.10591379995458,10215.7828481365,20722.427734375,0,113,4,
118,0.30877599702640013,0.1522729535333135,nan,nan,nan,0.29175254978938336,0.29175254978938336,nan,nan,nan,0.001,87.13350558606908,10302.916353722569,20722.427734375,0,113,5,
119,0.3036250898783857,0.15243560634553432,nan,nan,nan,0.30245069107889655,0.30245069107889655,nan,nan,nan,0.001,87.10116839292459,10390.017522115493,20722.427734375,0,113,6,
120,0.30681664462793956,0.15174963057718494,nan,nan,nan,0.29485479683825644,0.29485479683825644,nan,nan,nan,0.001,87.16545598115772,10477.182978096651,20722.427734375,0,113,7,
121,0.30947653969580474,0.15245542624457317,nan,nan,nan,0.2933478141319169,0.2933478141319169,nan,nan,nan,0.001,86.98926011309959,10564.17223820975,20722.427734375,0,113,8,
122,0.3153605385937474,0.15158835571597923,nan,nan,nan,0.2952081770216616,0.2952081770216616,nan,nan,nan,0.001,87.07219686103053,10651.244435070781,20722.427734375,0,113,9,
123,0.3211051953109828,0.15491004633632574,nan,nan,nan,0.29330947907786703,0.29330947907786703,nan,nan,nan,0.001,87.10147860180587,10738.345913672587,20722.427734375,0,113,10,
124,0.3054426337507638,0.15067422478036446,nan,nan,nan,0.29336160429245256,0.29336160429245256,nan,nan,nan,0.001,87.16904947091825,10825.514963143505,20722.427734375,0,113,11,
125,0.28800660086785507,0.14837156272813923,nan,nan,nan,0.2973386036515078,0.2973386036515078,nan,nan,nan,0.001,75.54473917512223,10901.059702318627,20703.607421875,0,113,12,
126,0.31058273430575023,0.15302200798283924,nan,nan,nan,0.29170613640050747,0.29170613640050747,nan,nan,nan,0.001,87.04826447204687,10988.107966790674,20722.427734375,0,113,13,
127,0.29647370983253823,0.14842488034205004,nan,nan,nan,0.29140333910441935,0.29140333910441935,nan,nan,nan,0.001,87.04819725384004,11075.156164044514,20722.427734375,0,113,14,
128,0.3117828128012744,0.1529796775430441,nan,nan,nan,0.2913892251182264,0.2913892251182264,nan,nan,nan,0.001,87.05402874085121,11162.210192785366,20722.427734375,0,113,15,
129,0.294848917695609,0.1487632450393655,nan,nan,nan,0.2921386558124537,0.2921386558124537,nan,nan,nan,0.001,87.02213670103811,11249.232329486404,20722.427734375,0,113,16,
130,0.3245596198195761,0.15354921181093562,nan,nan,nan,0.2985295018242719,0.2985295018242719,nan,nan,nan,0.001,87.02857568883337,11336.260905175237,20722.427734375,0,113,17,
131,0.30684028504924343,0.15126769718798724,nan,nan,nan,0.29180863139021507,0.29180863139021507,nan,nan,nan,0.001,87.01002838788554,11423.270933563123,20722.427734375,0,113,18,
132,0.2942079504782503,0.14873615838587284,nan,nan,nan,0.30103347734542,0.30103347734542,nan,nan,nan,0.001,87.05823895893991,11510.329172522062,20722.427734375,0,113,19,
133,0.28699072606184267,0.14699800241399896,nan,nan,nan,0.2902031207179141,0.2902031207179141,nan,nan,nan,0.001,87.02240454987623,11597.351577071939,20722.427734375,0,113,20,early_stop(patience=20)
