epoch,global_step,schedule_s,beta_mean_train,train_loss_weighted,train_mse,train_u_abs,train_dudt_abs,w_mean,w_median,w_p01,w_p10,w_p25,w_p75,w_p90,w_p99,w_min,w_max,w_std,w_saturation_frac,w_near_lower_frac,delta2_mean,val_imf_mse_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,diag_beats_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
10,2398,0.963333,1.0,0.9999323957556978,0.1790946051478386,0.8208428257649097,0.48580532356959966,0.006761144369268158,0.0062570438780095595,0.002331791284874321,0.0036616657813583766,0.004847329534983279,0.008214463456320244,0.01023527975258238,0.013998943336154207,0.002115713526985294,0.014748422176910376,0.0028931566964249646,0.0,0.0,183.39287514642837,0.20391500292956882,0.20391500292956882,nan,nan,nan,nan,0.001,143.52206410421059,1579.5953171164729,16903.03173828125,0,6,4,
11,2616,0.96,1.0,0.9999321454435314,0.17754955538505807,0.8214672712284491,0.504882022259979,0.006786233064111903,0.006280867210931119,0.0024434204070872645,0.003691065257336141,0.0048651065967908694,0.008221511887130113,0.010309148286127511,0.014088555623631958,0.002249413811272745,0.014887710187344923,0.002897629290851209,0.0,0.0,181.81074499427726,0.18689922985944413,0.18689922985944413,nan,nan,nan,nan,0.001,143.48696853104047,1723.0822856475133,16903.03173828125,0,6,5,
12,2834,0.956667,1.0,0.9999322781869031,0.17829229891163492,0.8212435097869383,0.5137862159161393,0.006772932954294897,0.006251337771397939,0.002349823721846856,0.0036853176323748235,0.004853110987406839,0.00817039168286009,0.0102899140462604,0.014196910792876273,0.0021248872004318,0.015010759990593982,0.0029200111764671128,0.0,0.0,182.57131478545864,0.18203101123194848,0.18203101123194848,nan,nan,nan,nan,0.001,143.5874689600896,1866.669754607603,16903.03173828125,1,12,0,best
13,3052,0.953333,1.0,0.9999311205443986,0.17765716579529123,0.8217374530680682,0.5084735788746712,0.006888691277174843,0.006340427228053092,0.0023608551728603253,0.0036868085121359983,0.0049022030578755324,0.008329231614554558,0.010550432709267858,0.01456386088649956,0.0021492076048495595,0.015375644423563135,0.0030215467286825934,0.0,0.0,181.92093826433936,0.18784125673788032,0.18784125673788032,nan,nan,nan,nan,0.001,143.41760878590867,2010.0873633935116,16903.03173828125,0,12,1,
14,3270,0.95,1.0,0.9999297896929837,0.17554699000688867,0.824264117473856,0.5110593407389221,0.007021829012755749,0.006417144081392967,0.0023307451395448214,0.003714576903185935,0.00494557252600191,0.008468140127060405,0.01081935284924138,0.01535817833805303,0.0021127895790514313,0.016338540104414344,0.0031925749710286803,0.0,0.0,179.76011734708734,0.20269776518093496,0.20269776518093496,17.523998146323976,0.6261484242026641,1.0208598375320435,0.9291573452647278,0.001,143.97964186803438,2154.067005261546,16903.03173828125,0,12,2,
15,3488,0.946667,1.0,0.9999297706905855,0.1750823184164292,0.8232155036215388,0.5110986805563673,0.007023537685291483,0.006445225076151824,0.002365205677452074,0.0037291464467913153,0.004957291064249915,0.00850037915884184,0.010754725125772075,0.015101952862780574,0.002157126597279401,0.016006029883843906,0.0031407074938707667,0.0,0.0,179.28429342847352,0.17127123884165002,0.17127123884165002,nan,nan,nan,nan,0.001,143.37254940788262,2297.4395546694286,16903.03173828125,1,15,0,best
16,3706,0.943333,1.0,0.9999289989744852,0.17405022274053425,0.8244335916611033,0.5072955182932932,0.007100976140605747,0.006511959181073198,0.0023507228634617114,0.0037341421633454706,0.005010652098988414,0.00856919919883986,0.010981147318497437,0.015385940685919529,0.0021355867247621063,0.016277859809834067,0.003215519027835732,0.0,0.0,178.2274285937668,0.18218920433071997,0.18218920433071997,nan,nan,nan,nan,0.001,143.6276206180919,2441.0671752875205,16903.03173828125,0,15,1,
17,3924,0.94,1.0,0.9999292051299996,0.1753588768251992,0.8250946598042042,0.5193236768245697,0.007080344966006115,0.0064839004013482315,0.0023189469263568485,0.0037016737746895043,0.004973383831317374,0.008578146375297064,0.010971116771443037,0.015316592819920373,0.002116400974246229,0.016195030049890827,0.0032208316479895023,0.0,0.0,179.56748934404567,0.17945454520964707,0.17945454520964707,nan,nan,nan,nan,0.001,143.5257103201002,2584.5928856076207,16903.03173828125,0,15,2,
18,4142,0.936667,1.0,0.9999289436077853,0.1763232018490997,0.8253223283575215,0.5197677821467775,0.007106322249389091,0.006495404839003032,0.00224864403057711,0.003670290673211422,0.004968754535993783,0.008629001580913542,0.010972255476699168,0.015590248875097808,0.002015189140799579,0.016506244887708934,0.0032820761069728044,0.0,0.0,180.55495865848087,0.18776922139391028,0.18776922139391028,nan,nan,nan,nan,0.001,143.1843406788539,2727.7772262864746,16903.03173828125,0,15,3,
19,4360,0.933333,1.0,0.9999288853702195,0.17682938892906958,0.8252411008974828,0.5236527565695824,0.007112354867869493,0.006495372797020737,0.0022460904120309533,0.003673182019147885,0.004947038063001947,0.008658898839462173,0.011133247766421613,0.015483913473238091,0.002024581749045606,0.01639819985956227,0.0032842250430311394,0.0,0.0,181.07329377340614,0.18875909981727074,0.18875909981727074,15.505915722802673,0.5632046198567786,0.8933665752410889,1.041014168530947,0.001,144.01889899582602,2871.7961252823006,16903.03173828125,0,15,4,
20,4578,0.93,1.0,0.9999283561739353,0.17616444402331605,0.8257797938694648,0.5251178934213219,0.007164995633535634,0.0065381810893603695,0.002221549750191433,0.003631850936580364,0.004968513098626543,0.008756776002808175,0.011131419599432191,0.015788592804018238,0.0020105302059281204,0.016726497453936468,0.003347175157364082,0.0,0.0,180.39239081986454,0.19361257060512466,0.19361257060512466,nan,nan,nan,nan,0.001,143.24130869400688,3015.0374339763075,16903.03173828125,0,15,5,
21,4796,0.926667,1.0,0.9999273392038608,0.17629637890452637,0.8264696883772491,0.5176549185443362,0.007266852178038397,0.006613194714983874,0.0022448506328763777,0.0036976992106171956,0.005024287061992212,0.008826219387044873,0.011321013359728894,0.016392486556561305,0.0020229737543025154,0.01746368508811596,0.0034594236765753206,0.0,7.167431192660551e-05,180.5274922782128,0.20595065910108945,0.20595065910108945,nan,nan,nan,nan,0.001,143.35164935607463,3158.389083332382,16903.03173828125,0,15,6,
22,5014,0.923333,1.0,0.9999273959376397,0.17533321350539496,0.8264589265945854,0.5154457043070312,0.007261101684080215,0.006600521671491752,0.0021878286999641753,0.0037102803930751296,0.0050217790647683275,0.00883291290598759,0.011305078691076657,0.01621241165205426,0.0019448521091304227,0.017198902151094528,0.0034342432488610438,0.0,0.0,179.54121006956888,0.18161047120256618,0.18161047120256618,nan,nan,nan,nan,0.001,143.18031078297645,3301.5693941153586,16903.03173828125,0,15,7,
23,5232,0.92,1.0,0.9999267663977561,0.17277445914138348,0.8269427584125362,0.5150526930159385,0.007324032573063576,0.00662241461302299,0.0022949727460124677,0.0037512806513338185,0.005085531126605262,0.008885284283394934,0.011483568953427085,0.01638112705705021,0.002069573387082553,0.017362373071474903,0.003470004478537845,0.0,0.0,176.92104577580724,0.1866629303842256,0.1866629303842256,nan,nan,nan,nan,0.001,143.37207004218362,3444.941464157542,16903.03173828125,0,15,8,
24,5450,0.916667,1.0,0.9999264823187382,0.17514171037788784,0.8268105685710907,0.5206742021468801,0.0073525093019504205,0.006696550937053329,0.002216886106073224,0.0037048968551637723,0.0050803022672755455,0.008914363039700194,0.011572139497863454,0.016571640953370326,0.0019881512697785026,0.01761625379904968,0.003521984656941607,0.0,0.0,179.34511202190996,0.1884599811670055,0.1884599811670055,18.209980335235052,0.574742313852551,0.8458811044692993,0.9694258016405667,0.001,144.0406909128651,3588.9821550704073,16903.03173828125,0,15,9,
25,5668,0.913333,1.0,0.9999262064421942,0.1744933228153701,0.8280491406491043,0.5114948709896945,0.007380113635776103,0.006708188366930966,0.002193319605644194,0.0037608362321524,0.005155925586106205,0.008949521240145994,0.011452934749578253,0.016644158772269792,0.0019472071408601734,0.01772049890720038,0.003499615030980524,0.0,0.0,178.68116280791958,0.19510059681194847,0.19510059681194847,nan,nan,nan,nan,0.001,143.39058837713674,3732.372743447544,16903.03173828125,0,15,10,
26,5886,0.91,1.0,0.9999264600353504,0.1739997545581892,0.828940516081425,0.5194345149425191,0.007354615217741203,0.006670591010233609,0.002223435633948261,0.0037296256376216784,0.005066920387443292,0.008925147363147057,0.011512598802480813,0.016707836799836215,0.001991105292682908,0.017849195962173676,0.003534426069188299,0.0,0.0,178.17574838760797,0.2016423786838006,0.2016423786838006,nan,nan,nan,nan,0.001,143.31689722882584,3875.68964067637,16903.03173828125,0,15,11,
27,6104,0.906667,1.0,0.9999257315189467,0.17577282715281214,0.8284365875185082,0.5092155854089544,0.007427188548592663,0.006706671222164338,0.00216320098369487,0.0037171670012475086,0.005074883854431058,0.008982490208811648,0.011623546346560668,0.017320300236669018,0.0019272752347164104,0.018435396433491773,0.00367593667934512,0.0,0.0,179.9913741295491,0.18604400903842916,0.18604400903842916,nan,nan,nan,nan,0.001,143.41163560305722,4019.101276279427,16903.03173828125,0,15,12,
28,6322,0.903333,1.0,0.9999259218163447,0.17371018767493582,0.8281611772852207,0.5142007085298179,0.00740823472333098,0.006692867947169879,0.0022093612262007243,0.0036964243304074117,0.005045974278959249,0.008988277502827893,0.011732489951467568,0.01693077282681036,0.00198065464548663,0.01797090232833673,0.0036175964403376325,0.0,0.0,177.87923182916205,0.18337101543653234,0.18337101543653234,nan,nan,nan,nan,0.001,143.53279214492068,4162.634068424348,16903.03173828125,0,15,13,
29,6540,0.9,1.0,0.9999253107320278,0.17285130282334232,0.828246667571024,0.5050684767988843,0.0074695030050010445,0.006774041280492183,0.002214855075639741,0.0037388764652893495,0.0051438850083670344,0.009061941728551248,0.01163144271346578,0.017156774554094045,0.001975650945070911,0.018303670862757967,0.003634032869707246,0.0,0.0,176.99973430108588,0.19458003142547228,0.19458003142547228,18.186576766171292,0.5579044138958043,0.7970222234725952,0.877703206562267,0.001,143.9798905479256,4306.613958972273,16903.03173828125,0,15,14,
30,6758,0.896667,1.0,0.9999248698490475,0.17509518768809257,0.8289636749466625,0.510553680702087,0.007513390446013403,0.006792265131488579,0.0021601376801124697,0.0037265349761048897,0.005125247488874908,0.009097690097005064,0.011794931983677755,0.017585595127690687,0.0019061737689507353,0.018773495689581293,0.0037386557845603846,0.0,0.0,179.2974717376429,0.20165610069838855,0.20165610069838855,nan,nan,nan,nan,0.001,143.6323871531058,4450.246346125379,16903.03173828125,0,15,15,
31,6976,0.893333,1.0,0.9999249120917889,0.17480546389834598,0.8288951823744205,0.5108345794158244,0.007509265876793807,0.006779640626777476,0.002149922097979729,0.0037143691795356914,0.005093178979907219,0.00913785550093979,0.011889614166965315,0.01741452663581511,0.001905876609663385,0.018526075899156683,0.003728634284258128,0.0,0.0,179.00079443695347,0.2000498007291271,0.2000498007291271,nan,nan,nan,nan,0.001,143.39130034809932,4593.6376464734785,16903.03173828125,0,15,16,
32,7194,0.89,1.0,0.9999251606267526,0.1726206489112399,0.8286652063284445,0.5123921026467183,0.00748446831424131,0.006786086460908687,0.002206159815464036,0.0037655144104298305,0.005156128235810667,0.00907785527796886,0.011772163099088117,0.016993052994729866,0.001972711563162151,0.018067179439982418,0.0036132898066329575,0.0,0.0,176.7635444151152,0.18464745836584417,0.18464745836584417,nan,nan,nan,nan,0.001,143.51059440895915,4737.148240882438,16903.03173828125,0,15,17,
33,7412,0.886667,1.0,0.9999251237156195,0.17236017244398047,0.8291904464227344,0.5205934520708312,0.007488305631324375,0.0067726366954573665,0.0021908580509245124,0.003746978528989872,0.005130692812883287,0.00907097308930659,0.011716450483392957,0.01746064380511915,0.0019516811272972626,0.018610455945920232,0.0036992783195749267,0.0,0.0,176.496815637711,0.1869445964479926,0.1869445964479926,nan,nan,nan,nan,0.001,143.53441531397402,4880.682656196412,16903.03173828125,0,15,18,
34,7630,0.883333,1.0,0.9999248565883812,0.17663222817926233,0.8292294651816744,0.5172903775621992,0.007515026034291731,0.006773088972186755,0.0021224605722444715,0.0037039456207629876,0.0050931263121203815,0.009106828329161903,0.011990624531214937,0.017463604199759866,0.0018802706746693161,0.018525830352542186,0.0037534758710268236,0.0,0.0,180.8714027054813,0.17882375268613102,0.17882375268613102,18.371908764070216,0.5835370130330626,0.867345929145813,1.0022371364653244,0.001,144.28327271388844,5024.9659289103,16903.03173828125,0,15,19,
35,7848,0.88,1.0,0.9999244053156005,0.17549512162804604,0.8295579898521441,0.5185898672276681,0.007560106238922736,0.0068293178898342155,0.0021338531066056924,0.0037057150020200005,0.005130681531277374,0.00920014120446125,0.011985497837544445,0.017633661548735215,0.0018720689843517702,0.018825895881382834,0.0037715963983519533,0.0,0.0,179.70700472210527,0.17749034913436276,0.17749034913436276,nan,nan,nan,nan,0.001,143.7283893090207,5168.694318219321,16903.03173828125,0,15,20,historical_early_stop(patience=20)
36,8066,0.876667,1.0,0.9999237365405494,0.17141792270431824,0.8296212414535907,0.5039720280318085,0.007627086398841113,0.006885387578022179,0.0022187732687297943,0.003772008519538533,0.005185233401305495,0.009231634604650627,0.011984382886354119,0.01778936580276339,0.0019833497687588965,0.018914771197927654,0.0037952391542878786,0.0,0.0,175.53195386414134,0.1867497155638815,0.1867497155638815,nan,nan,nan,nan,0.001,143.8024952360429,5312.496813455364,16903.03173828125,0,15,21,
37,8284,0.873333,1.0,0.9999238312791247,0.17458807863295078,0.8303392057845352,0.522351171650471,0.00761739138530892,0.006812687203877631,0.0021197791052437517,0.003729105488890611,0.005136743044788274,0.009211737433995266,0.012147574894847947,0.018300181333778785,0.0018720539833964789,0.019621579890746043,0.00391562109003527,0.0,0.0,178.77819278262078,0.1762402002048324,0.1762402002048324,nan,nan,nan,nan,0.001,143.82340134191327,5456.320214797277,16903.03173828125,0,15,22,
38,8502,0.87,1.0,0.9999232340023059,0.1741844092692257,0.8303002936577578,0.5066414834299219,0.007676984223007404,0.0068761235906170046,0.0020988770754454622,0.0037072326314054565,0.005153041549770315,0.00928262026164544,0.012261729399084088,0.01854258641993644,0.0018413328093587669,0.019908214477104468,0.003973713674403112,0.0,0.0,178.364834286751,0.19211768160164883,0.19211768160164883,nan,nan,nan,nan,0.001,144.10309730586596,5600.423312103143,16903.03173828125,0,15,23,
39,8720,0.866667,1.0,0.9999227459550998,0.1731524358101941,0.8307665382776785,0.5132210168543212,0.0077258915386222505,0.006907252996408065,0.002127929953772814,0.003754572858745574,0.0051961954690541625,0.009305584161123688,0.012334597235067038,0.01872596974749494,0.0018787604020780312,0.020037256100069765,0.004009779955478334,0.0,0.0,177.30809454961656,0.17807801833473455,0.17807801833473455,17.54065151762667,0.5795224990638795,0.8134036660194397,0.964951528709918,0.001,144.4854832070414,5744.908795310184,16903.03173828125,0,15,24,
40,8938,0.863333,1.0,0.9999233620976089,0.1756169447384843,0.8304137485016376,0.5247626933482809,0.007664171206645257,0.006881529886121733,0.002104116179857514,0.0036814223546128926,0.005179296973921837,0.009258168311618747,0.012229715461133543,0.01846119763816647,0.0018710730377062162,0.019795221120648836,0.003954954746546685,0.0,0.0,179.83175218214683,0.19578832133642665,0.19578832133642665,nan,nan,nan,nan,0.001,143.79088279604912,5888.6996781062335,16903.03173828125,0,15,25,
41,9156,0.86,1.0,0.9999226226445732,0.1729615239443582,0.8312956340816042,0.52594861224157,0.007738273290686583,0.006927494665633443,0.0021410349597209217,0.0037807111370424234,0.005203675152413513,0.009341196932428337,0.012427691852998569,0.01847576409783385,0.001885741928054571,0.019700099045513283,0.003972823882994558,0.0,0.0,177.11260030903946,0.1883165555438776,0.1883165555438776,nan,nan,nan,nan,0.001,143.4140428560786,6032.113720962312,16903.03173828125,0,15,26,
42,9374,0.856667,1.0,0.9999228975641619,0.17425345108254786,0.8305312842130661,0.5194588130630484,0.007710735526132406,0.00685325592709278,0.002126973198188486,0.0037386363215740222,0.005179180308680879,0.009318523085462528,0.012228823969687481,0.018832431164134397,0.0018599948532336793,0.020128862434622207,0.004020616390268156,0.0,0.0,178.4355336985457,0.1795279683757682,0.1795279683757682,nan,nan,nan,nan,0.001,143.8161456361413,6175.929866598453,16903.03173828125,0,15,27,
43,9592,0.853333,1.0,0.9999223113606829,0.17155359917824423,0.8313931419488487,0.5143600232010588,0.00776966642310689,0.006911938726995995,0.0021952473320314713,0.0037811241134544068,0.00523480012801416,0.009397616165630314,0.012313812153003768,0.018942694647511076,0.001955736051417712,0.020280202186384468,0.004046705546372339,0.0,0.0,175.67088660843876,0.19093013072598836,0.19093013072598836,nan,nan,nan,nan,0.001,143.6776138059795,6319.607480404433,16903.03173828125,0,15,28,
44,9810,0.85,1.0,0.9999223380187235,0.17227727533617151,0.8306882686297828,0.5218629883516819,0.0077667247734690475,0.006909800691256692,0.0021581344685352773,0.003728282390912106,0.00519878084134789,0.00936749840684987,0.012345664013057537,0.019110404367242522,0.001899555944598658,0.020464704835514,0.0040903589955249104,0.0,0.0,176.4119293142896,0.2098209367460587,0.2098209367460587,18.599456531207682,0.5709540409114894,0.8230903744697571,0.9716629381058911,0.001,143.75346447201446,6463.360944876447,16903.03173828125,0,15,29,
45,10028,0.846667,1.0,0.9999221239341508,0.1739638385217671,0.8314668290111997,0.5251315941504382,0.007788126211647594,0.006933228433166349,0.0020604053547727628,0.0037290520668072508,0.005215269064321396,0.009443934730237025,0.012511062794664038,0.01879186790923528,0.0017932873755135924,0.020070840506344487,0.004054955566737698,0.0,0.0,178.13897022632284,0.18483958162769187,0.18483958162769187,nan,nan,nan,nan,0.001,143.25985884899274,6606.62080372544,16903.03173828125,0,15,30,
46,10246,0.843333,1.0,0.9999226695353832,0.1747559561915354,0.8311831107653609,0.5274964169077917,0.007733732182105337,0.006924703637129465,0.002048966008368794,0.003664957626440793,0.005152515339699292,0.009320503211828,0.012504069969792841,0.018683986618704754,0.0017972224730562522,0.01994832382973181,0.0040466846223202865,0.0,0.0,178.9500992451239,0.20430200908968768,0.20430200908968768,nan,nan,nan,nan,0.001,143.44514301791787,6750.065946743358,16903.03173828125,0,15,31,
47,10464,0.84,1.0,0.9999223069860301,0.1752937350319613,0.8313042805829179,0.5341828257665722,0.007769800708714633,0.006957100655182923,0.0021029636542202793,0.0037490202492068804,0.005205874486693925,0.009431145016163793,0.012481745061199737,0.018429128412550334,0.0018349884415270734,0.019592706355428615,0.0039886796602406835,0.0,0.0,179.5007840952742,0.2102531284640628,0.2102531284640628,nan,nan,nan,nan,0.001,143.66911345394328,6893.735060197301,16903.03173828125,0,15,32,
48,10682,0.836667,1.0,0.9999219851756315,0.17579967094534035,0.8316436982756361,0.530743574467274,0.007801988501734006,0.006946790358906082,0.002043489496869253,0.0036917899165477674,0.0051982434142867975,0.009477258114135662,0.012519989982930892,0.019044083620020007,0.0017957797655080115,0.020403335481847917,0.004121156408848805,0.0,0.0,180.01886283804518,0.19384838994938278,0.19384838994938278,nan,nan,nan,nan,0.001,143.36920961597934,7037.104269813281,16903.03173828125,0,15,33,
49,10900,0.833333,1.0,0.9999214565261788,0.1746283398787363,0.8325955586149059,0.5225556595336407,0.007854686827834594,0.00699661843000202,0.001995865421472737,0.003727895219184441,0.0052461003523678815,0.00953670221577407,0.012650123419274293,0.01911915193841613,0.001738747359355463,0.02038478217121863,0.00414935349585027,0.0,0.0,178.81941986083984,0.18378673438032203,0.18378673438032203,17.765559206085193,0.5927520639056849,0.818878710269928,0.9783743475018642,0.001,144.19216421199962,7181.29643402528,16903.03173828125,0,15,34,
50,11118,0.83,1.0,0.9999218229033532,0.17703684593696112,0.831698893680485,0.5334987506407116,0.007818399733060612,0.006955108116167264,0.0019904865977143946,0.0036751666704914745,0.0052063107141293585,0.009497283572339615,0.01268864213488996,0.01889550136487692,0.0017229675220132275,0.020188675563218534,0.0041200254473476375,0.0,0.0,181.2857299244732,0.19259876079666308,0.19259876079666308,nan,nan,nan,nan,0.001,143.61806253902614,7324.914496564306,16903.03173828125,0,15,35,
51,11336,0.826667,1.0,0.9999203877438099,0.17282093121507847,0.8325563131942662,0.5338668683800128,0.007961888734567399,0.007046091116093304,0.002063301004071019,0.003753073841660207,0.005289243238896918,0.009610776401791346,0.012812450598634848,0.019915511180142606,0.0017981687937158272,0.02144857605816711,0.004284335674671029,0.0,0.0,176.96863324926534,0.1879260816160922,0.1879260816160922,nan,nan,nan,nan,0.001,143.68020985508338,7468.59470641939,16903.03173828125,0,15,36,
52,11554,0.823333,1.0,0.9999206793417624,0.17365984921130018,0.8322667825386065,0.5365079292737016,0.007932723598093341,0.007053800067146642,0.002098248158691028,0.003751153633406454,0.005270858947294465,0.009573520164415582,0.012844409787207158,0.01959694397994616,0.0018266917640334497,0.020971708418374216,0.004236485338086313,0.0,7.167431192660551e-05,177.82768497991998,0.1850853407743966,0.1850853407743966,nan,nan,nan,nan,0.001,143.8534312909469,7612.448137710337,16903.03173828125,0,15,37,
53,11772,0.82,1.0,0.9999206029220459,0.17618220984730698,0.8323657650739775,0.5311564222798435,0.007940010692061293,0.007044676674205229,0.0019887464128059778,0.0036865023142068623,0.005230219499635245,0.009573533917444015,0.01290884223732448,0.019865718524937237,0.001709757930248839,0.02134103666768845,0.004309584900369407,0.0,0.0,180.4105835660882,0.1861312555924888,0.1861312555924888,nan,nan,nan,nan,0.001,143.6611255730968,7756.109263283433,16903.03173828125,0,15,38,
54,11990,0.816667,1.0,0.999920500664536,0.17625208308390522,0.8319228969582724,0.5359894653115798,0.00795056658621809,0.0069934554299801045,0.0020051661118787047,0.0037209021449281297,0.005247558179255917,0.009598136399958044,0.012934750362530077,0.020129930962799886,0.0017461307970984517,0.021635086057758934,0.004353736090973669,0.0,0.00014334862385321102,180.48213344538976,0.18392912626174254,0.18392912626174254,18.640157499708607,0.551102422939514,0.8294737339019775,0.9843400447427293,0.001,143.97603871999308,7900.0853020034265,16903.03173828125,0,15,39,
55,12208,0.813333,1.0,0.9999200374981679,0.17184633994047796,0.8324510081918961,0.5360899607249356,0.007996847080878503,0.007056709683346434,0.0020936517056383175,0.0037469933372324144,0.005278854663996453,0.009674906801141867,0.012935518609667454,0.0200003365699817,0.0018348657531950007,0.02144290531190847,0.004336204392613348,0.0,0.0,175.97065262400776,0.20433283451974235,0.20433283451974235,nan,nan,nan,nan,0.001,143.49359474587254,8043.578896749299,16903.03173828125,0,15,40,
