solver,solver_steps,actual_NFE,hr_abs_err_bpm,rpeak_f1,rpeak_precision,rpeak_recall,rr_mae_ms,mae,rmse,pcc,qrs_width_err_ms,morph_corr,hr_err_penguin_corrected,hr_err_penguin_as_shipped,hf_ratio_pred,hf_ratio_target,cond_gain_bpm,hr_err_shuffled_right_target,hr_err_shuffled_wrong_target,seed_std_mean,seed_pairwise_corr,latency_ms_batch64,samples_per_s,peak_mem_MiB,n_windows,frac_windows_no_pred_beats
heun,25,50,10.985683433176971,0.14144768716205475,0.1425078661176222,0.14252949870906528,34.94026461295419,0.40005384564891444,0.47237228176635754,0.001767278947267052,33.68034914029632,0.662236535136936,11.743936693582821,25.13705804477286,0.3210511073940237,0.3230336005509061,3.8441222335193093,11.102703736758823,14.946825970278132,0.21768921613693237,0.00047780694243213065,4174.603843945079,15.330796020998918,1766.5380859375,1025,0.0
heun,10,20,11.58684316951121,0.14009640991460423,0.14295659624927917,0.13978904047951848,35.23842030744337,0.3978187956107014,0.47071836839778186,0.0016952043933233312,33.696044577741006,0.6636472190261146,11.974148948073534,25.739134641602416,0.32714268264075813,0.3230336005509061,3.7590419668010675,11.4780321737874,15.237074140588467,0.21704643964767456,0.0005311879164803545,1652.086338493973,38.73889548553608,1766.53466796875,1025,0.0
heun,5,10,12.251476349497185,0.13825408644520287,0.14266339351705207,0.13692437533436552,35.96432684254606,0.3908642410942605,0.4658268658272711,0.001540854893931188,33.07010983741323,0.6387554613466907,12.501748745926804,27.138022254050313,0.34323266279562453,0.3230336005509061,3.5618363512364475,12.361181150754405,15.923017501990852,0.2150873988866806,0.000789483661709246,825.0001715496182,77.57574144474081,1766.533203125,1025,0.0
heun,2,4,11.169922734050257,0.1455056869598104,0.1461272372613836,0.147118682181168,34.636000560538115,0.35553669305010277,0.44358340499694404,0.0012656579848586429,33.855705110991764,0.47502876950745204,20.09865081810737,26.155073464081443,0.4178544012460867,0.3230336005509061,3.5553082513146403,11.134053993230106,14.689362244544746,0.21168237924575806,0.0009618559586150238,328.9267320651561,194.57220639434814,1766.53271484375,1025,0.0
heun,1,2,36.31956362717109,0.08678797384792938,0.14073054587688735,0.06555951862747907,37.3114224137931,0.37283581229944085,0.4792922911230091,-0.001095845622494072,33.884934231253936,0.2300543997910951,47.84102488911338,30.013213579679206,0.4749659201064317,0.3230336005509061,-0.39671335059411916,36.9456225530154,36.54890920242128,0.2922448515892029,0.003550813832348603,165.41138745378703,386.91411144762,1766.2822265625,1025,0.000975609756097561
euler,1,1,39.21611929424913,0.08690416509289811,0.15190321331784748,0.0634771636947881,33.94097222222222,0.20839319886634544,0.2952727472495428,0.006570077025101535,32.77255561088977,0.1359856029151459,44.647102405635806,33.45487150982493,0.6360852203317993,0.3230336005509061,0.396663598701366,38.49397474956469,38.89063834826606,0.06224757432937622,0.0639564659126738,82.16634462587535,778.907718134579,1765.7822265625,1025,0.001951219512195122
